id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,median_home_price,latitude,longitude,type,viz,plans,sqm_ranges,median_u_price,desc,desc_en
106,Pioneer Log Homes of British Columbia,Pioneer Log Homes of British Columbia Ltd.,"351 Hodgson Rd, Williams Lake, BC, V2G 3P7, Canada",Canada,CAN,British Columbia,https://www.pioneerloghomesofbc.com,https://www.pioneerloghomesofbc.com/galleries-videos/log-homes/,134,139.4,418.1,wood,204000,,52.142518,-122.148597,homes,,,"[139.4,278.7,418.1]",,"Log Home Builders, Pioneer Log Homes of BC—handcrafted Western Red Cedar luxury log homes. 50+ years of heritage, architectural expertise &amp; sustainable craftsmanship.","Log Home Builders, Pioneer Log Homes of BC—handcrafted Western Red Cedar luxury log homes. 50+ years of heritage, architectural expertise & sustainable craftsmanship."
109,Collective Carpentry,Collective Carpentry Ltd.,"Unit 1, 820 25th Street NE, Salmon Arm, British Columbia, V1E 2S6, Canada",Canada,CAN,British Columbia,https://www.collectivecarpentry.com,,104,60,150,CLT,102000,178500,55.001251,-125.002441,homes,"[""https://collectivecarpentry.com/wp-content/uploads/2021/02/Collective-Carpentry-tagline-Feb-2021-2500x1964-2-e1612497887927.png"",""https://collectivecarpentry.com/wp-content/uploads/2021/01/Collective-Carpentry-values.png"",""https://collectivecarpentry.com/wp-content/uploads/2024/06/Collective-Carpentry-White-Type-With-Tag.png""]",,"[60,150]",1700,"We design, produce and install prefab wall and roof panels and structural timbers for construction of single-family, multifamily, and institutional buildings. We work with architects, builders, owners, and developers across North America.","We design, produce and install prefab wall and roof panels and structural timbers for construction of single-family, multifamily, and institutional buildings. We work with architects, builders, owners, and developers across North America."
110,Zebra Group,Zebra Design & Interiors Group Inc.,"1161 Newport Avenue, Victoria, BC, V8S 5E6, Canada",Canada,CAN,British Columbia,https://www.zebragroup.ca/,https://www.zebragroup.ca/portfolio,,,,wood,,,48.423551,-123.327823,homes,"[""https://images.squarespace-cdn.com/content/v1/576ea864c534a52aa91ee340/1632268029409-J2BKPPLULHUGMOG1NVI7/_DSC2734.jpg"",""https://images.squarespace-cdn.com/content/v1/576ea864c534a52aa91ee340/1467173767766-06IHF3EL3697TAJHXJ8P/KHOWTZUN.jpg"",""https://images.squarespace-cdn.com/content/v1/576ea864c534a52aa91ee340/1467173767847-62PYF5L9YNGHSMMD27JS/Hampton+Beach.jpg"",""https://images.squarespace-cdn.com/content/v1/576ea864c534a52aa91ee340/1467173765581-KAIJE5RF1G50V64D09E5/Anya+Lane.jpg"",""https://images.squarespace-cdn.com/content/v1/576ea864c534a52aa91ee340/1467173780344-YYDI2TN4OP3PJF0THCZ1/Oliver.JPG""]",,,,"Luxury custom home design and build; Single family and multi-family developments; design, interior design and construction.","Luxury custom home design and build; Single family and multi-family developments; design, interior design and construction."
111,Viceroy Homes,Viceroy Homes Limited,"7895 Tranmere Drive, Mississauga, Ontario, L5S 1V9, Canada",Canada,CAN,British Columbia,https://www.viceroy.com,https://www.viceroy.com/gallery,46,92.9,278.7,wood,150000,371600,43.6796317,-79.6712538,homes,,,"[92.9,278.7]",2000,"Discover Viceroy Hotels &amp; Resorts in St Lucia, Los Cabos, Riviera Maya, Chicago and more. Explore luxury stays, curated experiences, and exclusive offers.","Discover Viceroy Hotels & Resorts in St Lucia, Los Cabos, Riviera Maya, Chicago and more. Explore luxury stays, curated experiences, and exclusive offers."
112,Island TimberFrame,Island Timber Frame Ltd.,"123 Timber Lane, Cowichan Valley, British Columbia, V0R 2G0, Canada",Canada,CAN,British Columbia,https://www.islandtimberframe.com,,,,,wood,,,49.6217778,-125.0090677,panels,"[""https://islandtimberframe.com/wp-content/uploads/2018/10/Exterior-1.jpg"",""https://islandtimberframe.com/wp-content/uploads/2016/01/process-feature.jpg"",""https://islandtimberframe.com/wp-content/uploads/2016/01/wood-and-joinery-feature.jpg""]",,,,"Blending old world workmanship with the latest technologies, we design &amp; supply pre-cut, test-fitted timber frame and glulam structures from West Coast Douglas fir and Cedar. Since 2001, we have worked all over the world on a range of projects from custom timber frame homes to elaborate commercial and civil structures.","Blending old world workmanship with the latest technologies, we design &amp; supply pre-cut, test-fitted timber frame and glulam structures from West Coast Douglas fir and Cedar. Since 2001, we have worked all over the world on a range of projects from custom timber frame homes to elaborate commercial and civil structures."
114,BC Passive House,BC Passive House Ltd.,"1343 Alberni Highway, Parksville, British Columbia, V9P 2B9, Canada",Canada,CAN,British Columbia,https://www.bcpassivehouse.com,,,,,CLT,,,49.30664,-124.3246503,panels,,,,,BC Passive House is Canada’s first manufacturing plant prefabricating a panel system that meets the rigorous Passive House Standard.,BC Passive House is Canada’s first manufacturing plant prefabricating a panel system that meets the rigorous Passive House Standard.
115,Merrick Architecture,Merrick Architecture - Borowski Sakumoto Fligg McIntyre Ltd.,"208 - 1619 Store Street, Victoria, BC, V8W 3K3, Canada",Canada,CAN,British Columbia,https://www.merrickarch.com,,25,,,wood,,,48.4288828,-123.3694851,homes,"[""https://merrickarch.com/wp-content/uploads/2022/11/Sewells-home-website-1400x775-1.jpg"",""https://merrickarch.com/wp-content/uploads/2023/01/410-WG-exterior-1400x1000-1.jpg"",""https://merrickarch.com/wp-content/uploads/2024/06/Alberni-home-website-1400x1081-1.jpg"",""https://merrickarch.com/wp-content/uploads/2024/06/SMUS-Jr-School-Annex-homepage-1400x1081-1.jpg"",""https://merrickarch.com/wp-content/uploads/2018/04/180424_HomeFeature_Elan_web.jpg""]",,,,"Merrick Architecture celebrates core values which together inspire our collective spirit and inform our commitment to substance and sustenance in the built environment, creating the foundation of our work and practice.","Merrick Architecture celebrates core values which together inspire our collective spirit and inform our commitment to substance and sustenance in the built environment, creating the foundation of our work and practice."
116,Moduline Industries,Moduline Industries (Canada) Ltd.,"9500 - 287th Street, Maple Ridge, BC, V2W 1L1, Canada",Canada,CAN,British Columbia,https://www.moduline.ca,https://www.moduline.ca/homes,91,45.5,223,wood,100000,,49.1735843,-122.4289588,homes,,,"[45.5,223]",,Canada’s Modular Construction Solution Quality and attention to detail built into every home.,Canada’s Modular Construction Solution Quality and attention to detail built into every home.
117,Shell Systems,Shell Systems Limited,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.shellsystems.com,,,,,wood,,,49.265229,-124.789098,panels,,,,,¡Este sitio web está a la venta! shellsystems.com es su primera y mejor fuente de información sobre shell systems. Aquí también encontrará temas sobre cuestiones de interés general. ¡Deseamos que encuentre lo que está buscando!,This website is for sale! shellsystems.com is your first and best source for shell systems information. Here you will also find topics on issues of general interest. We hope you find what you are looking for!
118,Structurlam,Structurlam Mass Timber Corporation,"2176 Government Street, Penticton, BC, V2A 8B5, Canada",Canada,CAN,British Columbia,https://www.structurlam.com,,,,,CLT,,,49.4732294,-119.5731656,panels,"[""https://mercermasstimber.com/wp-content/uploads/2026/01/Exterior_north-elevation-1-1-2048x1229.jpg"",""https://mercermasstimber.com/wp-content/uploads/2026/01/Goldfinch-Lofts-Exterior-Elevation-North_optimized-1-2048x1152.jpg"",""https://mercermasstimber.com/wp-content/uploads/2026/02/3_Southdale-South-Plaza-1.png"",""https://mercermasstimber.com/wp-content/uploads/2026/03/Cameron-4-1-2048x1152.png"",""https://mercermasstimber.com/wp-content/uploads/2026/01/05-03-2024_FSD_Design-Development-Renderings_Page_01-1-2048x1152.jpg""]",,,,North America’s leading manufacturer of cross-laminated timber (CLT) and glulam (GL).,North America’s leading manufacturer of cross-laminated timber (CLT) and glulam (GL).
119,Vancouver Island Tiny Homes,,"165 Crosley Wood Place, Bowser, BC, Canada",Canada,CAN,British Columbia,https://www.vancouverislandtinyhomes.ca,https://www.vancouverislandtinyhomes.ca/homes.html,,,,wood,,,49.4370633,-124.6827461,homes,"[""https://www.vancouverislandtinyhomes.ca/image/header-c.jpg"",""https://www.vancouverislandtinyhomes.ca/image/GypsyExt1.jpg"",""https://www.vancouverislandtinyhomes.ca/image/interior2.jpg"",""https://www.vancouverislandtinyhomes.ca/image/exterior1.jpg"",""https://www.vancouverislandtinyhomes.ca/image/Interior2G.JPG""]",,,,Premium quality custom tiny house builders on Vancouver Island. Our craftsmanship is what sets us apart.,Premium quality custom tiny house builders on Vancouver Island. Our craftsmanship is what sets us apart.
120,B.C. Passive House,B.C. Passive House Ltd.,"1585 Industrial Way, Pemberton, BC, V0N 2L0, Canada",Canada,CAN,British Columbia,https://bcpassivehouse.com,,,,,CLT,,,50.319084,-122.805892,panels,,,,,BC Passive House is Canada’s first manufacturing plant prefabricating a panel system that meets the rigorous Passive House Standard.,BC Passive House is Canada’s first manufacturing plant prefabricating a panel system that meets the rigorous Passive House Standard.
122,Alair Homes,Alair Enterprises Canada Ltd.,"1285 West Broadway, Vancouver, BC, V6H 3X8, Canada",Canada,CAN,British Columbia,https://www.alairhomes.ca,,71,,,wood,,,49.263513,-123.138202,homes,"[""https://alairhomes.com/wp-content/uploads/2026/03/TNAH-lookbook-1440x960.jpg"",""https://alairhomes.com/wp-content/uploads/2026/02/TNAH-exterior-1440x860.png"",""https://alairhomes.com/wp-content/uploads/2025/11/MKPhoto-6253-2500x1875.jpg"",""https://alairhomes.com/wp-content/uploads/2026/02/DSC00239.JPG-FULL-2500x1667.jpg"",""https://alairhomes.com/wp-content/uploads/2025/04/4a287e539b79591e3c4128011d873f96fe5cbbbd-2500x1667.jpg""]",,,,"We are proud to be North America’s most trusted custom homes and renovations partner of leading architects, designers, trade experts and many other award-winning industry professionals.","We are proud to be North America’s most trusted custom homes and renovations partner of leading architects, designers, trade experts and many other award-winning industry professionals."
123,Honomobo,Honomobo Corporation,"6757 203 Street, Langley, BC, V2Y 1W2, Canada",Canada,CAN,British Columbia,https://www.honomobo.com,https://www.honomobo.com/us/projects,72,36.2,208.1,steel,160807,263232,49.1041338,-122.6603945,homes,"[""https://cdn.prod.website-files.com/670027495f833063e6e0859e/67b6696002a14e59b1e9ec3e_Honomobo_Creston-73.jpeg"",""https://cdn.prod.website-files.com/671aadeddc290a4351bb133e/68923e9694aa8125db520f88_Honomobo_Creston-58%20(1).jpg"",""https://cdn.prod.website-files.com/671aadeddc290a4351bb133e/687fd2863247873e0b1db744_compressed_Honomobo_Kananaskis-0188-Edit.jpg"",""https://cdn.prod.website-files.com/671aadeddc290a4351bb133e/687fd9e3482453f953715ffc_compressed_DSC_2690-HDR-2-Edit-Edit-Edit%20(1).jpg"",""https://cdn.prod.website-files.com/671aadeddc290a4351bb133e/681b8527b35e188159ac89ed_Honomobo_MeadowCreek-60.jpeg""]",,"[36.2,59.5,89.2,118.9,148.6,208.1]",2530,"Modern Prefab and Modular Homes. Steel frame modular homes built in Alberta, Canada and delivered throughout Canada and the United States","Modern Prefab and Modular Homes. Steel frame modular homes built in Alberta, Canada and delivered throughout Canada and the United States"
124,Dvele,Dvele Inc.,"South Crismon Road, Mesa, Maricopa County, Arizona, 85212, United States",United States,USA,Arizona,https://www.dvele.com,https://www.dvele.com/homes,77,46.45,371.61,steel,233333.33,,33.3566843,-111.6192223,homes,"[""https://cdn.prod.website-files.com/633ef3c0bd3be81b55ba5334/6411e05cbcde30582999fdd2_Dvele-prefab-home-catalog-3.jpg"",""https://cdn.prod.website-files.com/633ef3c0bd3be81b55ba5334/6411e05ce377730a405fa161_Dvele-prefab-home-catalog-2.jpg"",""https://cdn.prod.website-files.com/633ef3c0bd3be81b55ba5334/6411e05ca5a32f2ea7da354a_Dvele-prefab-home-catalog-1.jpg"",""https://cdn.prod.website-files.com/633ef3c0bd3be81b55ba5334/6411e05a56b450336131040d_Dvele-prefab-home-catalog-4.jpg"",""https://cdn.prod.website-files.com/633ef3c0bd3be81b55ba5334/6411e05c1f39355158d6e356_Dvele-prefab-home-catalog-5.jpg""]","[""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883811dac282a9a26a3f92_fernie-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883959261cf9acc05391c0_baffin-one-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883a1af79b7237e7a7a662_baffin-two-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/678936beb19b2fe336abe73f_cypress-one-floor.png"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883b230dacd17eaeefc232_cypress-two-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883ec9346cef7766e63aa4_seymour-one-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883f56846082ecf2dff71e_seymour-two-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883b847f085704f5aa6de3_denman-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883bdf90f133d4d48f0d4f_capilano-one-floor.jpg"",""https://cdn.prod.website-files.com/6359352d2beae8429cd0e01a/67883c49109bc413978f9bee_capilano-two-floor.jpg""]","[46.45,371.61]",,"We offer high-performance, all-electric, prefab homes for the climate era. They exceed Passive House Standards, are Net-Positive and significantly lower the embodied carbon during the production process.","We offer high-performance, all-electric, prefab homes for the climate era. They exceed Passive House Standards, are Net-Positive and significantly lower the embodied carbon during the production process."
126,Coastal Custom Homes,,,Canada,CAN,British Columbia,https://www.coastalcustomhomes.ca,,,,,wood,,,49.863585,-119.490317,homes,,,,,,
128,Kettle River Timberworks Ltd.,Kettle River Timberworks Ltd.,"1295 Stevens Road, West Kelowna, British Columbia, V1Z 2S9, Canada",Canada,CAN,British Columbia,https://www.kettlerivertimber.com,,,,,wood,,,49.876499,-119.573761,panels,,,,,,
131,Hamill Creek Timber Homes,Hamill Creek Timber Homes Ltd.,"13500 Highway 31, Meadow Creek, British Columbia, V0G 1N0, Canada",Canada,CAN,British Columbia,https://www.hamillcreek.com,https://www.hamillcreek.com/timber-frame-floor-plans/,,,,wood,,,50.240931999982,-116.965463998246,panels,"[""https://hamillcreek.com/wp-content/uploads/2015/11/Squeeze-Page-Header-resized.jpg""]",,,,"Since 1989, our experienced team has been building timber frame homes. We are ready to help you bring your timber frame home to life!","Since 1989, our experienced team has been building timber frame homes. We are ready to help you bring your timber frame home to life!"
132,Westform Metals Inc.,Westform Metals Inc.,"7920 Venture Place, Chilliwack, British Columbia, V2R 0K2, Canada",Canada,CAN,British Columbia,https://www.westform.com/,https://www.westform.com/flipbooks/Products/Products.html,6,,,composite,,,49.122705,-121.962372,homes,,,,,"The Westform team supplies metal for commercial, agricultural, and residential roofing projects, and supports contractors, architects, and a vast dealer network from design to installation.","The Westform team supplies metal for commercial, agricultural, and residential roofing projects, and supports contractors, architects, and a vast dealer network from design to installation."
