id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude,type,viz,plans
190,EcoLog Homes,EcoLog Building Systems Inc.,"30099 Highway 62, Bancroft, Ontario, K0L 1C0, Canada",Canada,CAN,Ontario,https://www.ecologhomes.com,,8.0,55.74,278.71,wood,60000.0,,33.448388084512,-111.984130876131,,,
191,Royal Modular Homes,Royal Homes Limited,"P.O. Box 399, Wingham, Ontario, N0G 2W0, Canada",Canada,CAN,Ontario,https://royalhomes.com,,24.0,55.7,278.7,wood,150000.0,2000.0,43.886245,-81.31275,home,"[""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-1-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-2-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-3-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-4-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/11/LAKEVIEW-FRONT-4k-1-scaled.jpg""]",
192,Green Terra Homes,Green Terra Homes and Cottages Inc.,"9 Trinity Lane, Belleville, ON, K8N 5C8, Canada",Canada,CAN,Ontario,https://www.greenterrahomes.com,,15.0,37.16,185.81,steel,49900.0,,43.381398,-79.715465,home,,
194,Maisons Laprise,Les Maisons Laprise Inc.,"3025 Boulevard du Royaume, Saguenay, Quebec, G7X 7V3, Canada",Canada,CAN,Quebec,https://www.maisonlaprise.com,,45.0,93.0,465.0,wood,125000.0,1500.0,48.414932,-71.067885,home,"[""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-villegiature.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-contemporain.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-classique.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-traditionnel.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-farmhouse-v2.webp""]",
195,Pro-Fab,Les Industries Pro-Fab inc.,"1877 9e Rang, Saint-Apollinaire, Quebec, G0S 2E0, Canada",Canada,CAN,Quebec,https://www.profab.ca,,70.0,92.9,325.2,wood,150000.0,2200.0,46.6219892,-71.504541,home,"[""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-classique-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-moderne-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2023/11/lata-contemporain-plainpied-exterieurv2-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-farmhouse-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2025/12/Hamina-hiver-2025-web-1440x1080.jpg""]",
196,Maisons Usinées Confort Design,Maisons Usinées Confort Design Inc.,"1234 Rue de l'Industrie, Ville de Québec, QC, G1C 1C1, Canada",Canada,CAN,Quebec,https://www.confortdesign.com,,10.0,75.0,200.0,wood,150000.0,2000.0,46.3333212,-72.5840446,home,"[""https://confortdesign.com/wp-content/uploads/2023/04/Zurich-arriere.jpg"", ""https://confortdesign.com/wp-content/uploads/2015/02/16X34K-thumb.jpg"", ""https://confortdesign.com/wp-content/uploads/2024/01/Rauma-image-340X238.jpg""]",
199,Maisons Usinées du Québec,Maisons Usinées Côté Inc.,"2388 Boulevard du Curé-Labelle, Saint-Jérôme, QC J7Y 1H1, Canada",Canada,CAN,Quebec,https://www.maisonsusinees.com,,15.0,92.9,278.7,wood,150000.0,1600.0,45.772096,-74.003231,,,
212,Mecart,Mecart Inc.,"400 Rue de l'Argon, Québec, QC G2N 2G5, Canada",Canada,CAN,Quebec,https://www.mecart.com,,,,,steel,,,46.836315,-71.386956,industrial,"[""https://mecart.com/wp-content/uploads/2025/09/Operator-Cabin-for-Lumber-Manufacturing-Noise-Control.jpg"", ""https://mecart.com/wp-content/uploads/2025/09/Modular-Studios-for-Music-Production-Recording-.jpg"", ""https://mecart.com/wp-content/uploads/2025/11/Modular-Cleanroom-Construction-Design-1.jpg"", ""https://mecart.com/wp-content/uploads/2020/09/modular.jpg"", ""https://mecart.com/wp-content/uploads/2020/09/enclosure.jpg""]",
213,Maisons Usinées Rémillard,Maisons Usinées Rémillard Inc.,"123 Rue Principale, Saint-Jean-sur-Richelieu, QC, J2X 5B6, Canada",Canada,CAN,Quebec,https://www.maisonsremillard.com,,15.0,92.9,232.3,wood,150000.0,1500.0,45.2434955,-73.3349636,home,,
216,Constructions Pro-Fab,Constructions Pro-Fab Inc.,"640 Route du Président-Kennedy, Saint-Joseph-de-Beauce, Quebec, G0S 2V0, Canada",Canada,CAN,Quebec,https://www.profab.ca,,20.0,92.9,223.0,wood,150000.0,1500.0,46.3013,-70.8828,home,"[""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-classique-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-moderne-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2023/11/lata-contemporain-plainpied-exterieurv2-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-farmhouse-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2024/01/onesto-contemporain-maisondeville-exterieur2-1-800x600.jpg""]",
218,Habitation Jutras,Les Habitations Jutras inc.,"123 Rue de l'Entreprise, Drummondville, QC, J2C 4V9, Canada",Canada,CAN,Quebec,https://www.habitationjutras.com,,8.0,55.74,185.81,wood,150000.0,2500.0,45.8781,-72.4822,home,"[""https://jutras.com/wp-content/uploads/2024/11/M300-Decouverte_Exterior_view_2-scaled.jpg.webp"", ""https://jutras.com/wp-content/uploads/2024/12/Jumele_Fusion2.0_Exterieur.jpg.webp""]","[""https://jutras.com/wp-content/uploads/2024/11/M300-Decouverte_Interior_Kitchen_cam_CL3.png"", ""https://jutras.com/wp-content/uploads/2024/10/Modele_F_Salon.png"", ""https://jutras.com/wp-content/uploads/2025/03/Compacte_SAM-min.jpg.webp"", ""https://jutras.com/wp-content/uploads/2024/12/Inoubliable.2-Cuisine-gauche-scaled.jpg.webp""]"
223,Maisons Usinées Pro-Concept,Les Maisons Usinées Pro-Concept Inc.,"1234 Rue de l'Usine, Saint-Lin-Laurentides, QC, J5M 2V5, Canada",Canada,CAN,Quebec,https://www.pro-concept.ca,,15.0,92.9,278.7,wood,150000.0,,46.23557,-72.991603,home,,
226,Bâtiments Préfabriqués Nordiques,Bâtiments Préfabriqués Nordiques Inc.,"1234 Chemin de la Fabrique, Val-d'Or, Quebec, J9P 0B9, Canada",Canada,CAN,Quebec,https://bpn.ca,,12.0,37.16,185.8,wood,95000.0,1250.0,48.1025,-77.7963,home,,
233,Maisons Bonneville,Les Industries Bonneville Ltée,"800 Rue Nobel, Saint-Lin - Laurentides, Quebec, J5M 0H4, Canada",Canada,CAN,Quebec,https://maisonsbonneville.com,,54.0,55.74,278.71,wood,101000.0,,45.5963434,-73.2059483,home,"[""https://bonneville-s3.s3.ca-central-1.amazonaws.com/_2400xAUTO_crop_center-center_none_ns/1031/modele-jordan-rendu-exterieur.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/_1700x1180_crop_center-center_none_ns/252/modele-natur-a-rendu-exterieur.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/_1700x1180_crop_center-center_none_ns/227/modele-jordi-rendu-exterieur.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/_1700x1180_crop_center-center_none_ns/1068/modele-micro-natur-rendu-exterieur.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/_1700x1180_crop_center-center_none_ns/1765/modele-ste-agathe-rendu-exterieur.webp""]","[""https://bonneville-s3.s3.ca-central-1.amazonaws.com/_1920xAUTO_crop_center-center_none_ns/251/modele-natur-a-rendu-interieur.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/_1000xAUTO_crop_center-center_none_ns/12066/modele-jordan-rendu-salon_2025-10-16-160256_kutm.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/transforms/media/13610/a55a321f-0141-413f-aae7-c6ac81d9527c_dcbdb164064e4a1c0b337c06ccb39a2e.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/transforms/media/13613/58c392fc-75c0-43a4-9765-b91c6460ce19_dcbdb164064e4a1c0b337c06ccb39a2e.webp"", ""https://bonneville-s3.s3.ca-central-1.amazonaws.com/transforms/media/12530/DSC_2616_2025-10-20-174825_ytug_dcbdb164064e4a1c0b337c06ccb39a2e.webp""]"
237,Batitech,Batitech,"82, rue Commerciale, Saint-Apollinaire, QC G0S 2E0, Canada",Canada,CAN,Quebec,https://www.batitech.ca/,,20.0,90.0,250.0,wood,150000.0,1800.0,53.38260342,-71.748742246,home,,
255,Cabanons Mirabel,Cabanons Mirabel Inc.,"14770 Rue de Saint Augustin, Mirabel, QC, J7N 1W4, Canada",Canada,CAN,Quebec,https://www.cabanonsmirabel.com,,6.0,,,wood,,,45.6227755,-73.9858625,,"[""https://www.cabanonsmirabel.com/wp-content/uploads/2024/02/ZenRallonge-5-Retouchee.jpg"", ""https://www.cabanonsmirabel.com/wp-content/uploads/2024/02/2versantsrallonge.jpg-9_RSZ.jpg"", ""https://www.cabanonsmirabel.com/wp-content/uploads/2024/02/ZenRevetementSt-LaurentNoir-2.jpg"", ""https://www.cabanonsmirabel.com/wp-content/uploads/2025/03/cabanons-mirabel-accueil-garage-2-versants-farmhouse.jpg"", ""https://www.cabanonsmirabel.com/wp-content/uploads/2024/02/4VersantsBeOnStone1_RSZ.jpg""]",
259,Maisons Laprise Est,Maisons Laprise Est Inc.,,Canada,CAN,Quebec,https://www.maisonlaprise.com,,,,,wood,,,46.97427,-70.54553,home,"[""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-villegiature.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-contemporain.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-classique.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-traditionnel.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-farmhouse-v2.webp""]",
263,Maisons Usinées Bâtitech,Maisons Usinées Bâtitech Inc.,"100 Rue du Parc Industriel, Pohénégamook, QC G0L 1J0, Canada",Canada,CAN,Quebec,https://www.batitech.ca,,16.0,92.9,204.4,wood,120000.0,1500.0,46.23557,-72.991603,home,,
264,Maisons Usinées Charpentes Montmorency,Maisons Usinées Charpentes Montmorency Inc.,"1234 Example Street, Quebec City, Quebec, G1A 1A1, Canada",Canada,CAN,Quebec,https://www.charpentesmontmorency.com,,12.0,92.9,185.8,wood,150000.0,1800.0,46.81228,-71.21454,home,"[""https://structuresdebois.com/uploads/realisations/chalet-du-lac/_square/5073/ResidencelacMemphremagog_SGroleau-377-B.webp"", ""https://structuresdebois.com/uploads/realisations/residence-mont-tremblant/_square/1851/2163_gorini.webp"", ""https://structuresdebois.com/uploads/realisations/chalet-sommet-bromont/_square/2004/Chalet_sommet_Phili-Bernard.webp""]",
268,Habitation Trigone,Habitation Trigone Inc.,"750, boul. Taschereau, bureau 100, La Prairie, QC, J5R 1V5, Canada",Canada,CAN,Quebec,https://www.habitationtrigone.com,,0.0,,,,,,45.4165,-73.4778,,,
269,Habitation Desrosiers,Les Habitations Desrosiers Inc.,"243 Rue Principale, L'Assomption, Quebec, J5W 2B4, Canada",Canada,CAN,Quebec,https://habitationdesrosiers.com,,12.0,74.32,185.8,wood,175000.0,2200.0,45.823938,-73.420734,,"[""https://www.habitationdesrosiers.com/wp-content/uploads/sites/516/2024/02/K1.jpg"", ""https://www.habitationdesrosiers.com/wp-content/uploads/sites/516/2024/02/51626.jpg"", ""https://www.habitationdesrosiers.com/wp-content/uploads/sites/516/2024/06/Activites-nautiques-2200x1200.jpg""]",
270,Maisons Charplexe,Maisons Charplexe Inc.,"1234 Rue Charplexe, Laval, Quebec, H7A 1A1, Canada",Canada,CAN,Quebec,https://www.maisonscharplexe.com,,15.0,92.9,250.8,wood,180000.0,1900.0,45.521897000969,-73.793636017383,home,"[""http://charplexe.ca/wp-content/uploads/2019/09/Charplexe_Equerre_Ext_C01-1-scaled.jpg"", ""https://charplexe.ca/wp-content/uploads/2019/11/Sans-titre-1.png""]",
273,Les Habitations Jutras,,"338, rue Lindsay, Drummondville, J2B 1G5, Canada",Canada,CAN,Quebec,https://www.habitationsjutras.com,,,,,wood,,,45.8811311,-72.4848478,home,"[""https://jutras.com/wp-content/uploads/2024/11/M300-Decouverte_Exterior_view_2-scaled.jpg.webp"", ""https://jutras.com/wp-content/uploads/2024/12/Jumele_Fusion2.0_Exterieur.jpg.webp""]",
282,Zak's Building Group,Zak's Building Group Ltd.,"101 East Service Road, Hague, Saskatchewan, S0K 1X0, Canada",Canada,CAN,Saskatchewan,https://zaksbuilding.com,,10.0,92.9,278.7,wood,150000.0,1500.0,52.5098554,-106.4109412,home,"[""https://zaks-building-group-v1770052357.websitepro-cdn.com/wp-content/uploads/2025/03/zaks-building-home-and-cottages.png"", ""https://zaks-building-group-v1770052357.websitepro-cdn.com/wp-content/uploads/2025/05/best-house-planner-and-designer-for-you-home.jpg"", ""https://zaks-building-group-v1770052357.websitepro-cdn.com/wp-content/uploads/2025/08/quality-craftsmanship.webp"", ""https://zaks-building-group-v1770052357.websitepro-cdn.com/wp-content/uploads/2025/08/comprehensive-turn-key-service.webp"", ""https://zaks-building-group-v1770052357.websitepro-cdn.com/wp-content/uploads/2025/08/energy-efficiency-and-sustainability.webp""]",
283,Warman Homes,Warman Home Centre LP,"601 South Railway Street West, Warman, Saskatchewan, S0K 4S0, Canada",Canada,CAN,Saskatchewan,https://warmanhomes.ca/,,10.0,91.79,101.3,wood,105000.0,1125.0,8.0,0.0,home,"[""https://warmanhomes.ca/wp-content/uploads/2024/10/1-1.png"", ""https://warmanhomes.ca/wp-content/uploads/2024/10/2-1.png"", ""https://warmanhomes.ca/wp-content/uploads/2024/10/3-1.png"", ""https://warmanhomes.ca/wp-content/uploads/2024/12/Boreal-2.png"", ""https://warmanhomes.ca/wp-content/uploads/2025/12/RT2539.png""]","[""https://warmanhomes.ca/wp-content/uploads/2024/12/Boreal-2.png"", ""https://warmanhomes.ca/wp-content/uploads/2025/12/RT2539.png"", ""https://warmanhomes.ca/wp-content/uploads/2024/11/Wollaston-2.png"", ""https://warmanhomes.ca/wp-content/uploads/2025/03/410-Eldorado-1.png"", ""https://warmanhomes.ca/wp-content/uploads/2025/03/408-Eldorado-1.png""]"
285,J&H Homes,J&H Builders Warehouse,"3303 Millar Avenue, Saskatoon, Saskatchewan, S7K 5Y3, Canada",Canada,CAN,Saskatchewan,https://www.jhhomes.com,,12.0,82.5,142.4,wood,98713.0,1600.0,52.173904,-106.65752,home,"[""https://jhhomes.com/wp-content/uploads/2018/11/jh-homes-sign.jpg""]",
286,North Prairie Developments,North Prairie Developments Ltd.,"603-45th Street West, Saskatoon, Saskatchewan, S7L 5W5, Canada",Canada,CAN,Saskatchewan,https://www.northprairiehomes.com,,5.0,74.32,185.81,wood,250000.0,2900.0,3.0,0.0,home,,
287,Ehrenburg Homes,Ehrenburg Homes Ltd.,"3331 Millar Avenue, Saskatoon, Saskatchewan, S7K 7G9, Canada",Canada,CAN,Saskatchewan,https://ehrenburg.com,,12.0,120.77,232.26,wood,299900.0,2700.0,52.174742,-106.653164,home,"[""https://bunny-wp-pullzone-1xvxeahpnd.b-cdn.net/app/uploads/2025/07/Main-Image-3.png"", ""https://bunny-wp-pullzone-1xvxeahpnd.b-cdn.net/app/uploads/2025/07/Main-Image-2.png"", ""https://bunny-wp-pullzone-1xvxeahpnd.b-cdn.net/app/uploads/2025/08/rendering-3-transparent.png"", ""https://bunny-wp-pullzone-1xvxeahpnd.b-cdn.net/app/uploads/2025/08/Trendelberg_Farmhouse_transparent.png""]",
289,Superior Homes,Superior Homes Ltd.,"125 Highway 18 West, Estevan, Saskatchewan, S4A 2A4, Canada",Canada,CAN,Saskatchewan,https://superiorhomes.ca,,3.0,82.62,175.68,wood,,,42.227461706953,-82.966515004154,home,"[""https://superiorhomes.ca/wp-content/uploads/2023/03/house-big-h1-vector.png"", ""https://superiorhomes.ca/wp-content/uploads/2023/04/outside-view-of-elegant-suburban-house-with-big-wi-2023-11-27-04-57-22-utc-890x664.jpg"", ""https://superiorhomes.ca/wp-content/uploads/2023/04/looking-down-at-the-courtyard-of-duplex-family-hom-2023-11-27-05-20-00-utc-890x664.jpg"", ""https://superiorhomes.ca/wp-content/uploads/2023/04/white-modern-townhouses-2023-11-27-05-22-21-utc-890x664.jpg"", ""https://superiorhomes.ca/wp-content/uploads/2023/03/portf7-2-copyright-890x664.jpg""]",
290,Deneschuk Homes,Deneschuk Homes Ltd.,"620 Railway Avenue, Canora, Saskatchewan, S0A 0L0, Canada",Canada,CAN,Saskatchewan,https://deneschukhomes.com,,15.0,92.9,278.7,wood,150000.0,1600.0,51.6374946,-102.438418,home,"[""https://deneschukhomes.com/wp-content/uploads/2023/09/cover.png"", ""https://deneschukhomes.com/wp-content/uploads/2023/06/exterior.jpg"", ""https://deneschukhomes.com/wp-content/uploads/2023/03/EXTERIOR.jpg"", ""https://deneschukhomes.com/wp-content/uploads/2022/09/hepburn.jpg"", ""https://deneschukhomes.com/wp-content/uploads/2023/01/alida.jpg""]",
293,Northridge Developments,Northridge Development Corporation,"115 - 103 Street East, Saskatoon, SK, S7N 1Y8, Canada",Canada,CAN,Saskatchewan,https://www.northridgedevelopment.com,,10.0,90.0,250.0,wood,250000.0,2500.0,35.196173943205,-114.534413011062,home,"[""https://nebula.wsimg.com/aadc63d8e8dbd533470bdc4e350bc4af?AccessKeyId=B7351D786AE96FEF6EBB&disposition=0&alloworigin=1""]",
294,Crawford Homes,Crawford Homes (1991) Ltd.,"3521 Eastgate Dr, Regina, Saskatchewan, S4Z 1A4, Canada",Canada,CAN,Saskatchewan,https://crawfordhomes.ca,,7.0,,,wood,,,50.457052,-104.533454,home,"[""https://www.crawfordhomes.ca/tinthumb.php?src=/userdata/photos/ec79b72b4ef406aa3e9e95074ed45774.jpg&w=220&h=220&zc=1"", ""https://www.crawfordhomes.ca/tinthumb.php?src=/userdata/photos/d21fb2fa8bf11ca765020be4d5fe8628.jpg&w=220&h=220&zc=1"", ""https://www.crawfordhomes.ca/tinthumb.php?src=/userdata/photos/dfc3e2e9e697f02cf35c4a09e720ddb5.jpg&w=220&h=220&zc=1"", ""https://www.crawfordhomes.ca/tinthumb.php?src=/userdata/photos/6e58db0f8d0f0e2408d195b816086868.jpg&w=220&h=220&zc=1"", ""https://crawfordhomes.ca/pages/image/footer-text/image-4.JPG""]",
326,Edificaciones Industriales Prefabricadas,Edificaciones Industriales Prefabricadas S.A. de C.V.,"Calle Industria 45, Naucalpan de Juárez, Estado de México, 53370, México",Mexico,MEX,Estado de México,https://www.eip.com.mx,,5.0,50.0,200.0,concrete,500000.0,10000.0,19.4984604,-99.2615663,,,
351,Renggli AG,Renggli AG,"Gewerbezone 3, 6281 Hochdorf, Switzerland",Switzerland,CHE,Lucerne,https://www.renggli.swiss,,8.0,80.0,250.0,wood,200000.0,3000.0,47.1675,8.2892,industrial,"[""https://www.renggli.swiss/assets/components/phpthumbof/cache/kinderkunstlabor-patrick-johannsen-fotografie-01-exterior-4.f6b26d256c10c9a883d20ad078835b07.webP"", ""https://www.renggli.swiss/assets/components/phpthumbof/cache/gs-n-renggli-brugg-original.33c3c5b25587dbf75386b18923430808.webP"", ""https://www.renggli.swiss/assets/components/phpthumbof/cache/Wohn%C3%BCberbauung-Im-Zelg-Uster_MFH.02580ba710c322433aa89716ae0d0970.webP"", ""https://www.renggli.swiss/assets/components/phpthumbof/cache/visualisierung-kantonales-verwaltungsgeba%CC%88ude-luzern-seetalplatz-emmen-holzbau-renggli-%283%29.33c3c5b25587dbf75386b18923430808.webP"", ""https://www.renggli.swiss/assets/components/phpthumbof/cache/renggli-u%CC%88berbauung-im-zelg-uster-%284%29.33c3c5b25587dbf75386b18923430808.webP""]",
352,HUF Haus,HUF HAUS GmbH & Co. KG,"HUF HAUS Schweiz AG, Industriestrasse 4, 6203 Sempach Station, Switzerland",Switzerland,CHE,Lucerne,https://www.huf-haus.com,,5.0,120.0,300.0,wood,600000.0,5000.0,47.1152,8.2017,home,"[""https://www.huf-haus.com/fileadmin/_processed_/1/3/csm_Modernes_Architektenhaus_mit_viel_Glas_von_HUF_HAUS__2__c1185701d6.jpg"", ""https://www.huf-haus.com/fileadmin/_processed_/4/1/csm_Flachdach_-_flat_roof-_Haus_von_HUF_HAUS__1__3dba3cadff.jpg"", ""https://www.huf-haus.com/fileadmin/_processed_/e/3/csm_HUF_HAUS_Musterhaus_Leipzig__8__aa579f4246.jpg"", ""https://www.huf-haus.com/fileadmin/_processed_/f/c/csm_HUF_Haus_Ausblick__2__b94a196a16.jpg"", ""https://www.huf-haus.com/fileadmin/_processed_/c/6/csm_HUF_Haus_Ausblick__20__f972167862.jpg""]",
353,SchwörerHaus,SchwörerHaus KG,"Oberstetten 23, 72531 Hohenstein-Oberstetten, Baden-Württemberg, Germany",Germany,DEU,Baden-Württemberg,https://www.schwoererhaus.com,,25.0,80.0,300.0,wood,300000.0,4000.0,48.3674,9.3205,home,"[""https://www.schwoererhaus.de/wp-content/uploads/2025/09/Einfamilienhaus-SchwoererHaus.jpg"", ""https://www.schwoererhaus.de/wp-content/uploads/2025/09/Doppelhaus-SchwoererHaus.jpg"", ""https://www.schwoererhaus.de/wp-content/uploads/2025/09/Modulbau-FlyingSpaces-SchwoererHaus.jpg"", ""https://www.schwoererhaus.de/wp-content/uploads/2025/09/Aufstockung-Anbau-SchwoererHaus.jpg"", ""https://www.schwoererhaus.de/wp-content/uploads/2025/09/Mehrfamilienhaus-SchwoererHaus.jpg""]",
354,Bau-Fritz AG,Bau-Fritz AG,"Alpenstraße 25, 87746 Erkheim, Germany",Germany,DEU,Bavaria,https://www.baufritz.com/ch,,,100.0,170.0,wood,613000.0,5110.0,48.0505,10.3759,home,"[""https://www.baufritz.com/01_Haeuser/Kundenh%C3%A4user/2024/Doll/Bilder/28471/image-thumb__28471__three-hero/Baufritz_Doll_002.e9df5cb9.jpg"", ""https://www.baufritz.com/01_Haeuser/Kundenh%C3%A4user/2024/H%C3%A4berle%20MFH/Bilder%20Haeberle%20MFH/25420/image-thumb__25420__three-hero/MFH%20Haeberle%20aussen%20Tiefgarageneinfahrt2.a6d40b4d.jpg"", ""https://www.baufritz.com/01_Haeuser/Kundenh%C3%A4user/2020/Engelhardt/Bilder%20Engelhardt/20250/image-thumb__20250__three-hero_auto_1fc5d01c3e78ac905262c33aa3741be4/DJI_0156.ba3d0b81.jpg"", ""https://www.baufritz.com/01_Haeuser/Musterh%C3%A4user/Haussicht/Bilder%20Haussicht/3872/image-thumb__3872__doubleImageTextImbalanced-big/-8587246572114412736.51aa1b3d.jpg"", ""https://www.baufritz.com/01_Haeuser/Kundenh%C3%A4user/2014/Witt/Bilder%20Witt/24999/image-thumb__24999__imageTextOffset/Familie%20Witt%202025%20vor%20der%20Tuer_ua.85d04b91.jpg""]","[""https://www.baufritz.com/07_Sonstiges/Download%20Vorschaubilder/12707/image-thumb__12707__infoDownloadDocument/weiterplanen_download_vorschau_website.415647d9.jpg"", ""https://www.baufritz.com/07_Sonstiges/Download%20Vorschaubilder/11547/image-thumb__11547__infoDownloadDocument/the-home_download_vorschau_website.fdc1ecfb.jpg"", ""https://www.baufritz.com/07_Sonstiges/Download%20Vorschaubilder/8026/image-thumb__8026__infoDownloadDocument/mfh-broschuere_vorschau_website.00a3f531.jpg"", ""https://www.baufritz.com/03_Produkte/LookBook/6129/image-thumb__6129__popupModal/-8585819237032201435.61b3dff3.jpg""]"
