id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude
113,Bayside Modular,Bayside Modular Homes Ltd.,"1234 Modular Lane, Vancouver, BC, V5K 1A1, Canada",Canada,CAN,British Columbia,https://www.baysidemodular.com,NaN,5.0,55.74,185.81,wood,150000.0,2500.0,NaN,NaN
114,BC Passive House,BC Passive House Ltd.,"1343 Alberni Highway, Parksville, British Columbia, V9P 2B9, Canada",Canada,CAN,British Columbia,https://www.bcpassivehouse.com,NaN,5.0,60.39,232.26,CLT,200000.0,2500.0,NaN,NaN
115,Merrick Architecture,Merrick Architecture - Borowski Sakumoto Fligg McIntyre Ltd.,"208 - 1619 Store Street, Victoria, BC, V8W 3K3, Canada",Canada,CAN,British Columbia,https://www.merrickarch.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116,Moduline Industries,Moduline Industries (Canada) Ltd.,"9500 - 287th Street, Maple Ridge, BC, V2W 1L1, Canada",Canada,CAN,British Columbia,https://www.moduline.ca,NaN,12.0,45.5,223.0,wood,100000.0,nan,NaN,NaN
117,Shell Systems,Shell Systems Limited,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.shellsystems.com,NaN,5.0,55.74,185.8,wood,150000.0,2200.0,NaN,NaN
118,Structurlam,Structurlam Mass Timber Corporation,"2176 Government Street, Penticton, BC, V2A 8B5, Canada",Canada,CAN,British Columbia,https://www.structurlam.com,NaN,NaN,NaN,NaN,cross-laminated timber,NaN,NaN,NaN,NaN
119,Vancouver Island Tiny Homes,NaN,"165 Crosley Wood Place, Bowser, BC, Canada",Canada,CAN,British Columbia,https://www.vancouverislandtinyhomes.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
120,B.C. Passive House,B.C. Passive House Ltd.,"1585 Industrial Way, Pemberton, BC, V0N 2L0, Canada",Canada,CAN,British Columbia,https://bcpassivehouse.com,NaN,6.0,70.0,250.0,cross-laminated timber,200000.0,2500.0,NaN,NaN
121,Cove Continuity Advisors,Cove Continuity Advisors Inc.,"1200 Park Place, 666 Burrard Street, Vancouver, BC, V6C 2X8, Canada",Canada,CAN,British Columbia,https://www.coveadvisors.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,Alair Homes,Alair Enterprises Canada Ltd.,"1285 West Broadway, Vancouver, BC, V6H 3X8, Canada",Canada,CAN,British Columbia,https://www.alairhomes.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
123,Honomobo,Honomobo Corporation,"6757 203 Street, Langley, BC, V2Y 1W2, Canada",Canada,CAN,British Columbia,https://www.honomobo.com,NaN,10.0,29.73,111.48,steel,110000.0,3000.0,NaN,NaN
124,Dvele,Dvele Inc.,NaN,Canada,CAN,British Columbia,https://www.dvele.com,NaN,16.0,46.45,371.61,steel,350000.0,nan,NaN,NaN
125,Boreal Prefab,Boreal Prefab Homes Ltd.,"1234 Main St, Vancouver, BC, V5K 1A1, Canada",Canada,CAN,British Columbia,https://borealprefab.com,NaN,5.0,46.45,185.81,wood,150000.0,2500.0,NaN,NaN
126,Coastal Custom Homes,NaN,NaN,Canada,CAN,British Columbia,https://www.coastalcustomhomes.ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127,Columbia Valley Modular Homes,NaN,NaN,Canada,CAN,British Columbia,https://www.columbiavalleymodularhomes.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128,Kettle River Timberworks Ltd.,Kettle River Timberworks Ltd.,"1295 Stevens Road, West Kelowna, British Columbia, V1Z 2S9, Canada",Canada,CAN,British Columbia,https://www.kettlerivertimber.com,NaN,5.0,92.9,185.8,wood,200000.0,2500.0,NaN,NaN
129,Purcell Timber Frame Homes,Purcell Timber Frame Homes Ltd.,"607 9th Ave N, Golden, BC, V0A 1H0, Canada",Canada,CAN,British Columbia,https://www.purcell.ca,NaN,5.0,92.9,371.6,wood,200000.0,nan,NaN,NaN
130,Paradigm Building Solutions,Paradigm Building Solutions Ltd.,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.paradigmbuildingsolutions.ca,NaN,5.0,37.16,185.81,wood,150000.0,2500.0,NaN,NaN
131,Hamill Creek Timber Homes,Hamill Creek Timber Homes Ltd.,"13500 Highway 31, Meadow Creek, British Columbia, V0G 1N0, Canada",Canada,CAN,British Columbia,https://www.hamillcreek.com,NaN,8.0,92.9,278.7,timber,250000.0,nan,NaN,NaN
132,Westform Metals Inc.,Westform Metals Inc.,"7920 Venture Place, Chilliwack, British Columbia, V2R 0K2, Canada",Canada,CAN,British Columbia,https://www.westform.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
133,Formwerks Boutique Properties,NaN,"290 W. 3rd Avenue, Vancouver, BC V5Y 1G1, Canada",Canada,CAN,British Columbia,https://www.formwerksboutique.ca/,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134,Horizon Pacific Contracting,Horizon Pacific Contracting Limited,"909 Van Isle Way, Victoria, BC, V9B 5R8, Canada",Canada,CAN,British Columbia,https://www.horizoncontracting.ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,Naikoon Contracting Ltd.,Naikoon Contracting Ltd.,"1833 Coast Meridian Rd, Port Coquitlam, BC, V3C 6G5, Canada",Canada,CAN,British Columbia,https://naikooncontracting.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
136,Kindred Construction,Kindred Construction Ltd.,"1340 East Pender Street, Vancouver, BC, V5L 1V8, Canada",Canada,CAN,British Columbia,https://kindredconstruction.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
137,Averra Developments,NaN,NaN,Canada,CAN,British Columbia,https://www.averra.ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,Build Prefab,NaN,NaN,Canada,CAN,British Columbia,https://buildprefab.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,High Performance Homes,High Performance Homes Ltd.,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.highperformancehomes.ca,NaN,5.0,92.9,185.8,wood,150000.0,2200.0,NaN,NaN
140,Prefabulous Living,Prefabulous Living Ltd.,"123 Prefab Lane, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.prefabulousliving.com,NaN,5.0,46.45,185.81,wood,120000.0,2500.0,NaN,NaN
141,True North Log Homes,True North Log Homes Inc.,"230 Domtar Road, Huntsville, Ontario, P1H 2J2, Canada",Canada,CAN,British Columbia,https://www.truenorthloghomes.com,NaN,12.0,92.9,418.1,wood,200000.0,nan,NaN,NaN
142,TruNorth Homes,TruNorth Homes Ltd.,"1234 Example Street, Vancouver, BC, V1A 2B3, Canada",Canada,CAN,British Columbia,https://www.trunorthhomes.com,NaN,5.0,74.32,185.81,wood,150000.0,2000.0,NaN,NaN
143,Alouette Homes,Les Industries Alouette Homes (1985) Inc.,"300 Rue de la Jacques-Cartier, Montmagny, QC G5V 3B3, Canada",Canada,CAN,British Columbia,https://www.alouettehomes.com,NaN,20.0,65.0,200.0,wood,150000.0,2000.0,NaN,NaN
144,Kamloops Home Hardware Building Centre,Kamloops Home Hardware Building Centre,"1325 Joseph Way, Kamloops, BC, V2H 1N6, Canada",Canada,CAN,British Columbia,https://www.homehardware.ca/store/18349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145,Warkentin Custom Homes,Warkentin Developments Ltd.,"260 Main Street, Steinbach, Manitoba, R5G 1Y8, Canada",Canada,CAN,Manitoba,https://warkentinhomes.com,NaN,5.0,92.9,204.4,wood,250000.0,2200.0,NaN,NaN
146,Star Ready to Move Homes,Star Ready to Move Homes Ltd.,"Box 21, Group 582, RR#5, Winnipeg, Manitoba, R2C 2Z2, Canada",Canada,CAN,Manitoba,https://www.starreadymovehomes.com,NaN,15.0,92.9,222.9,wood,150000.0,1500.0,NaN,NaN
147,Triple E Homes,Triple E Canada Ltd.,"301 Roblin Blvd, Winkler, Manitoba, R6W 4C4, Canada",Canada,CAN,Manitoba,https://www.tripleemodular.com,NaN,12.0,55.74,167.23,wood,120000.0,1600.0,NaN,NaN
148,Giesbrecht Buildings,Giesbrecht Buildings Ltd.,"Box 60, Grunthal, Manitoba, R0A 0R0, Canada",Canada,CAN,Manitoba,https://giesbrechtbuildings.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
149,Best Buy Homes,Best Buy Homes Ltd.,"780 Pembridge Crescent, Brandon, Manitoba, R7A 7T3, Canada",Canada,CAN,Manitoba,https://www.bestbuyhomes.ca,NaN,10.0,74.32,185.81,wood,120000.0,1500.0,NaN,NaN
150,Penner Builders,Penner Builders Ltd.,"85 Penner Drive, Blumenort, Manitoba, R0A 0C0, Canada",Canada,CAN,Manitoba,https://www.pennerbuilders.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
151,Nelson River Construction,Nelson River Construction Inc.,"50 Paramount Road, Winnipeg, Manitoba, R2X 2W3, Canada",Canada,CAN,Manitoba,https://www.nelsonriver.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,Arlt Homes,Arlt Homes Ltd.,"111 De Baets Street, Winnipeg, Manitoba, R2J 3R9, Canada",Canada,CAN,Manitoba,http://www.arlthomes.com,NaN,0.0,NaN,NaN,wood,NaN,NaN,NaN,NaN
153,Kroeker Farms,Kroeker Farms Limited,"Box 940, 777 Circle K Drive, Winkler, Manitoba, R6W 4B1, Canada",Canada,CAN,Manitoba,https://www.kroekerfarms.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154,Heritage Lane Builders,Heritage Lane Builders Inc.,"12-2355 McGillivray Blvd, Winnipeg, Manitoba, R3Y 0T5, Canada",Canada,CAN,Manitoba,https://heritagelanebuilders.ca,NaN,5.0,92.9,232.3,wood,150000.0,1800.0,NaN,NaN
155,Kent Homes,Kent Homes Limited,"1300 St. George Boulevard, Moncton, New Brunswick, E1E 3T3, Canada",Canada,CAN,New Brunswick,https://www.kenthomes.com,NaN,15.0,37.16,185.81,wood,100000.0,1300.0,NaN,NaN
156,Supreme Homes,Supreme Homes Ltd.,"1585 Route 133, Grande-Digue, New Brunswick, E4R 5L9, Canada",Canada,CAN,New Brunswick,https://www.supremehomes.ca,NaN,20.0,74.3,200.6,wood,150000.0,1500.0,NaN,NaN
157,Maple Leaf Homes,Maple Leaf Homes Inc.,"145 Bennington Rd, Fredericton, New Brunswick, E3B 2V6, Canada",Canada,CAN,New Brunswick,https://mapleleafhomes.ca,NaN,30.0,74.32,185.81,wood,120000.0,nan,NaN,NaN
158,Prestige Homes,Prestige Homes Inc.,"4183 Route 108, Deersdale, New Brunswick, E7L 1X6, Canada",Canada,CAN,New Brunswick,https://prestigehomes.ca,NaN,25.0,65.03,222.97,wood,150000.0,nan,NaN,NaN
159,Guildcrest Homes,NaN,"1000 Lisgar Avenue, Renfrew, Ontario, K7V 3K4, Canada",Canada,CAN,New Brunswick,https://www.guildcrest.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
160,Allsco Building Products,Allsco Building Products Ltd.,"1050 Pleasant Drive, Minto, New Brunswick, E4B 3X9, Canada",Canada,CAN,New Brunswick,https://www.allsco.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161,Hickman Timber Mart,Hickman Building Supplies Limited,"1 Old Placentia Road, Mount Pearl, Newfoundland and Labrador, A1N 4P4, Canada",Canada,CAN,Newfoundland and Labrador,https://www.hickmantimbermart.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
162,Clarke Builders,Clarke Builders Ltd.,"123 Example Street, St. John's, Newfoundland and Labrador, A1A 1A1, Canada",Canada,CAN,Newfoundland and Labrador,https://www.clarkebuilders.ca,NaN,5.0,90.0,200.0,wood,150000.0,1850.0,NaN,NaN
163,Riverside Cabins,Riverside Cabins Ltd.,"31 Highway 410, Baie Verte, Newfoundland and Labrador, A0K 1B0, Canada",Canada,CAN,Newfoundland and Labrador,https://riversidecabins.ca,NaN,5.0,37.16,102.19,wood,49900.0,1500.0,NaN,NaN
164,J-Lyn Enterprises,J-Lyn Enterprises Ltd.,"51 Old Bonne Bay Rd, Deer Lake, NL, A8A 1X3, Canada",Canada,CAN,Newfoundland and Labrador,https://www.jlynenterprises.ca,NaN,5.0,NaN,NaN,wood,NaN,NaN,NaN,NaN
165,East Coast Homes,NaN,NaN,Canada,CAN,Newfoundland and Labrador,http://www.eastcoasthomes.org,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
166,Island Precast,Island Precast Limited,"1 Precast Place, Conception Bay South, NL, A1X 7Y5, Canada",Canada,CAN,Newfoundland and Labrador,https://www.islandprecast.com,NaN,5.0,60.39,185.81,concrete,150000.0,2500.0,NaN,NaN
167,Kent Homes,Kent Homes Limited,"15 Commerce Street, Bouctouche, New Brunswick, E4S 3Y5, Canada",Canada,CAN,Nova Scotia,https://www.kenthomes.com,NaN,20.0,55.74,185.81,wood,150000.0,2000.0,NaN,NaN
168,Maple Leaf Homes,Maple Leaf Homes Incorporated,"385 Wilsey Road, Fredericton, New Brunswick, E3B 5N6, Canada",Canada,CAN,Nova Scotia,https://www.mapleleafhomes.ca,NaN,40.0,74.32,204.39,wood,150000.0,1200.0,NaN,NaN
169,East Coast Homes,East Coast Homes Ltd.,"123 Example Street, Halifax, Nova Scotia, B3J 1X8, Canada",Canada,CAN,Nova Scotia,https://www.eastcoasthomes.ca,NaN,10.0,92.9,185.8,wood,150000.0,1615.0,NaN,NaN
170,Coastal Modular Homes,Coastal Modular Homes Ltd.,"123 Example Street, Halifax, Nova Scotia, B3J 1Z6, Canada",Canada,CAN,Nova Scotia,https://www.coastalmodularhomes.ca,NaN,10.0,83.61,185.81,wood,150000.0,2200.0,NaN,NaN
171,The Home Centre,The Home Centre Limited,"451 Main Street, Bridgewater, Nova Scotia, B4V 2Y1, Canada",Canada,CAN,Nova Scotia,https://www.thehomecentre.ca,NaN,12.0,74.32,185.81,wood,150000.0,2000.0,NaN,NaN
172,Mini Home Sales,NaN,NaN,Canada,CAN,Nova Scotia,https://www.minihomesales.ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173,Royal Homes,Royal Homes Limited,"116 Graham Street, Wingham, Ontario, N0G 2W0, Canada",Canada,CAN,Ontario,https://www.royalhomes.com,NaN,40.0,70.0,400.0,wood,150000.0,2000.0,NaN,NaN
174,Guildcrest Homes,Guildcrest Building Corporation,"374067 6th Line, Amaranth, Ontario, L9W 0M6, Canada",Canada,CAN,Ontario,https://guildcrest.com,NaN,36.0,95.69,278.71,wood,150000.0,1800.0,NaN,NaN
175,Quality Homes,Quality Homes Inc.,"20423 Highway 12, Greenbank, Ontario, L0C 1B0, Canada",Canada,CAN,Ontario,https://www.qualityhomes.ca,NaN,20.0,74.32,278.71,wood,150000.0,nan,NaN,NaN
176,Haven Modular,NaN,NaN,Canada,CAN,Ontario,https://havenmodular.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177,R-Hauz Solutions Inc.,R-Hauz Solutions Inc.,"55 City Centre Drive, Suite 100, Mississauga, Ontario, L5B 1M3, Canada",Canada,CAN,Ontario,https://rhauz.com,NaN,5.0,55.74,185.81,wood,150000.0,2500.0,NaN,NaN
178,Modular Home Additions,Modular Home Additions Ltd.,"38 Apex Road, Toronto, Ontario, M6A 2V2, Canada",Canada,CAN,Ontario,https://www.modularhomeadditions.ca,NaN,5.0,55.74,185.81,wood,150000.0,2000.0,NaN,NaN
179,Watson Building Supplies,Watson Building Supplies Ltd.,"60 Industrial Parkway S, Aurora, Ontario, L4G 3V6, Canada",Canada,CAN,Ontario,https://www.watsonbuildingsupplies.com,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180,Timber Block,Timber Block Canada Inc.,"615 rue Notre-Dame, Lavaltrie, Quebec, J5T 1P4, Canada",Canada,CAN,Ontario,https://www.timberblock.com,NaN,12.0,92.9,353.0,wood,250000.0,NaN,NaN,NaN
181,Alouette Homes,Alouette Homes Inc.,NaN,Canada,CAN,Ontario,https://alouettehomes.com,NaN,15.0,55.74,185.81,wood,125000.0,nan,NaN,NaN
182,Ritz Homes,Ritz Homes Inc.,"123 Example Street, Toronto, Ontario, M1A 2B3, Canada",Canada,CAN,Ontario,https://www.ritzhomes.ca,NaN,10.0,92.9,232.3,wood,150000.0,1800.0,NaN,NaN
183,Bonneville Homes,Les Maisons Bonneville Ltd.,"800 Route 133, Noyan, QC J0J 1B0, Canada",Canada,CAN,Ontario,https://www.maisonsbonneville.com,NaN,30.0,92.9,371.6,wood,150000.0,nan,NaN,NaN
184,Kent Homes,Kent Homes Limited,"9219 Commercial Street, New Minas, Nova Scotia, B4N 3E8, Canada",Canada,CAN,Ontario,https://www.kenthomes.com,NaN,12.0,74.32,204.39,wood,100000.0,NaN,NaN,NaN
185,Maple Leaf Homes,Maple Leaf Homes Inc.,"385 Wilsey Road, Fredericton, New Brunswick, E3B 5N6, Canada",Canada,CAN,Ontario,https://www.mapleleafthehomes.com/,NaN,20.0,55.74,185.81,wood,150000.0,nan,NaN,NaN
186,Northlander Industries,Northlander Industries (2000) Ltd.,"165 Thames Road East, Exeter, Ontario, N0M 1S3, Canada",Canada,CAN,Ontario,https://www.northlanderindustries.com,NaN,5.0,37.16,111.48,wood,100000.0,2500.0,NaN,NaN
187,Zentner Steel Buildings,Zentner Steel Buildings Ltd.,NaN,Canada,CAN,Ontario,https://zentnersteelbuildings.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
188,Discovery Dream Homes,Discovery Dream Homes Ltd.,"1 Paisley Lane, Lakefield, Ontario, K0L 2H0, Canada",Canada,CAN,Ontario,https://www.discoverydreamhomes.com,NaN,20.0,92.9,464.5,wood,150000.0,1500.0,NaN,NaN
189,Stonewood Building Group,Stonewood Building Group Inc.,"1855 Wharnsby Road, London, Ontario, N6G 5B4, Canada",Canada,CAN,Ontario,https://www.stonewoodgroup.ca,NaN,5.0,92.9,278.7,wood,150000.0,2000.0,NaN,NaN
190,EcoLog Homes,EcoLog Building Systems Inc.,"30099 Highway 62, Bancroft, Ontario, K0L 1C0, Canada",Canada,CAN,Ontario,https://www.ecologhomes.com,NaN,8.0,55.74,278.71,wood,60000.0,nan,NaN,NaN
191,Royal Modular Homes,Royal Homes Limited,"P.O. Box 399, Wingham, Ontario, N0G 2W0, Canada",Canada,CAN,Ontario,https://royalhomes.com,NaN,24.0,55.7,278.7,wood,150000.0,2000.0,NaN,NaN
192,Green Terra Homes,Green Terra Homes and Cottages Inc.,"9 Trinity Lane, Belleville, ON, K8N 5C8, Canada",Canada,CAN,Ontario,https://www.greenterrahomes.com,NaN,15.0,37.16,185.81,steel,49900.0,NaN,NaN,NaN
193,Maison Usinée Côté,Maison Usinée Côté,"515 2e Rang, Saint-Lin-Laurentides, Quebec, J5M 2A1, Canada",Canada,CAN,Quebec,https://www.maisonusineecote.com,NaN,15.0,92.9,223.0,wood,150000.0,2000.0,NaN,NaN
194,Maisons Laprise,Les Maisons Laprise Inc.,"3025 Boulevard du Royaume, Saguenay, Quebec, G7X 7V3, Canada",Canada,CAN,Quebec,https://www.maisonlaprise.com,NaN,45.0,93.0,465.0,wood,125000.0,1500.0,NaN,NaN
195,Pro-Fab,Les Industries Pro-Fab inc.,"1877 9e Rang, Saint-Apollinaire, Quebec, G0S 2E0, Canada",Canada,CAN,Quebec,https://www.profab.ca,NaN,70.0,92.9,325.2,wood,150000.0,2200.0,NaN,NaN
196,Maisons Usinées Confort Design,Maisons Usinées Confort Design Inc.,"1234 Rue de l'Industrie, Ville de Québec, QC, G1C 1C1, Canada",Canada,CAN,Quebec,https://www.confortdesign.com,NaN,10.0,75.0,200.0,wood,150000.0,2000.0,NaN,NaN
197,Les Maisons Monty,Les Maisons Monty Inc.,"1234 Rue Example, Montreal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.maisonsmonty.com,NaN,10.0,92.9,185.8,wood,150000.0,2000.0,NaN,NaN
198,Maisons Alouette,Les Maisons Alouette Inc.,"100 Rue Alouette, Saint-Jacques, Quebec, J0K 2R0, Canada",Canada,CAN,Quebec,https://www.maisonsalouette.com,NaN,20.0,60.0,200.0,wood,150000.0,1200.0,NaN,NaN
199,Maisons Usinées du Québec,Maisons Usinées Côté Inc.,"2388 Boulevard du Curé-Labelle, Saint-Jérôme, QC J7Y 1H1, Canada",Canada,CAN,Quebec,https://www.maisonsusinees.com,NaN,15.0,92.9,278.7,wood,150000.0,1600.0,NaN,NaN
200,Concept Dub,Concept Dub Inc.,"1234 Rue Principale, Saint-Sauveur, QC, J0R 1R7, Canada",Canada,CAN,Quebec,https://www.conceptdub.com,NaN,5.0,80.0,150.0,wood,150000.0,2000.0,NaN,NaN
201,Maisons Bâtisseurs,Les Maisons Bâtisseurs Inc.,"1234 Rue Principale, Quebec City, QC, G1A 2B3, Canada",Canada,CAN,Quebec,https://maisonsbatisseurs.com,NaN,8.0,92.9,185.8,wood,150000.0,1600.0,NaN,NaN
202,Constructions Modulaires Grilli,Constructions Modulaires Grilli Inc.,NaN,Canada,CAN,Quebec,https://www.constructionsmodulairesgrilli.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
203,Les Constructions R.G.B.,Les Constructions R.G.B. Inc.,"1234 Example Street, Montreal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.constructionsrgb.com,NaN,5.0,70.0,200.0,wood,150000.0,2000.0,NaN,NaN
204,Concepts RMR,Concepts RMR Inc.,"1234 Example Street, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.conceptsrmr.com,NaN,10.0,50.0,200.0,wood,150000.0,2000.0,NaN,NaN
205,Maisons Usinées R.T.,Maisons Usinées R.T. Inc.,"555 Rue Principale, Saint-Benoît-Labre, QC, G0M 1P0, Canada",Canada,CAN,Quebec,https://maisonsusineesrt.com,NaN,15.0,92.9,232.3,wood,150000.0,1800.0,NaN,NaN
206,Maisons Roco,Maisons Roco Inc.,"1234 Rue Exemple, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://maisonsroco.com,NaN,5.0,60.0,200.0,wood,150000.0,2500.0,NaN,NaN
207,Habitations Lortie,Habitations Lortie Inc.,NaN,Canada,CAN,Quebec,http://www.habitationslortie.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
208,Maisons Usinées Côté,Maisons Usinées Côté Inc.,"800 Rue du Parc, Saint-Lin-Laurentides, Quebec, J5M 3B4, Canada",Canada,CAN,Quebec,https://www.maisonsusineescote.com,NaN,14.0,74.32,185.81,wood,150000.0,nan,NaN,NaN
209,Habitation La Vérendrye,Habitation La Vérendrye Inc.,"317 Rue Principale, Duhamel-Ouest, QC, J9V 1J3, Canada",Canada,CAN,Quebec,https://www.habitationlaverendrye.com,NaN,5.0,92.9,185.8,wood,150000.0,1600.0,NaN,NaN
210,Maisons Confort Design,Maisons Confort Design Inc.,"1234 Boulevard Industriel, Laval, Quebec, H7C 1S6, Canada",Canada,CAN,Quebec,https://maisonsconfortdesign.com,NaN,15.0,92.9,232.3,wood,150000.0,1820.0,NaN,NaN
211,Maisons Usinées PRG,Les Maisons Usinées PRG Inc.,"578 Chemin de la Grande-Ligne, Saint-Lin-Laurentides, Quebec, J5M 1Y1, Canada",Canada,CAN,Quebec,https://www.maisonsprg.com,NaN,15.0,92.9,232.3,wood,150000.0,1500.0,NaN,NaN
212,Mecart,Mecart Inc.,"400 Rue de l'Argon, Québec, QC G2N 2G5, Canada",Canada,CAN,Quebec,https://www.mecart.com,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN
213,Maisons Usinées Rémillard,Maisons Usinées Rémillard Inc.,"123 Rue Principale, Saint-Jean-sur-Richelieu, QC, J2X 5B6, Canada",Canada,CAN,Quebec,https://www.maisonsusineesremillard.com,NaN,15.0,92.9,232.3,wood,150000.0,1500.0,NaN,NaN
214,Bâtiment Préfabriqué Béton,Bâtiment Préfabriqué Béton Inc.,"1234 Rue Example, Montréal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.batimentprefabriquebeton.ca,NaN,10.0,50.0,200.0,concrete,120000.0,2500.0,NaN,NaN
215,Maisons Modulaires de Beauce,Maisons Modulaires de Beauce Inc.,"1234 Rue de l'Industrie, Saint-Georges, QC, G5Y 8B9, Canada",Canada,CAN,Quebec,https://maisonsmodulairesdebeauce.com,NaN,12.0,74.32,223.25,wood,125000.0,1800.0,NaN,NaN
216,Constructions Pro-Fab,Constructions Pro-Fab Inc.,"640 Route du Président-Kennedy, Saint-Joseph-de-Beauce, Quebec, G0S 2V0, Canada",Canada,CAN,Quebec,https://www.profab.ca,NaN,20.0,92.9,223.0,wood,150000.0,1500.0,NaN,NaN
217,Écohabitations Boréales,Écohabitations Boréales Inc.,"661 Rue Principale, La Conception, QC, J0T 1M0, Canada",Canada,CAN,Quebec,https://www.ecohabitationsboreales.com,NaN,5.0,92.9,204.4,wood,150000.0,2500.0,NaN,NaN
218,Habitation Jutras,Les Habitations Jutras inc.,"123 Rue de l'Entreprise, Drummondville, QC, J2C 4V9, Canada",Canada,CAN,Quebec,https://www.habitationjutras.com,NaN,8.0,55.74,185.81,wood,150000.0,2500.0,NaN,NaN
219,Constructions Métropolitaines,Constructions Métropolitaines Inc.,"1234 Example Street, Montreal, QC, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.constructionsmetropolitaines.com,NaN,12.0,50.0,200.0,wood,150000.0,3000.0,NaN,NaN
220,Maisons Concept Dubé,NaN,NaN,Canada,CAN,Quebec,https://maisonsconceptdube.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221,Habitation Modulor,Habitation Modulor Inc.,"1234 Rue Imaginaire, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.habitationmodulor.com,NaN,5.0,46.45,185.8,wood,120000.0,2500.0,NaN,NaN
222,Maisons Modulaires André,Maisons Modulaires André Inc.,"1234 Rue Exemple, Montréal, QC, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.maisonsmodulairesandre.ca,NaN,15.0,45.0,185.0,wood,120000.0,2000.0,NaN,NaN
223,Maisons Usinées Pro-Concept,Les Maisons Usinées Pro-Concept Inc.,"1234 Rue de l'Usine, Saint-Lin-Laurentides, QC, J5M 2V5, Canada",Canada,CAN,Quebec,https://www.maisonsusineesproconcept.com,NaN,15.0,92.9,278.7,wood,150000.0,nan,NaN,NaN
