id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude,type,viz,plans
109,Collective Carpentry,Collective Carpentry Ltd.,"Unit 1, 820 25th Street NE, Salmon Arm, British Columbia, V1E 2S6, Canada",Canada,CAN,British Columbia,https://www.collectivecarpentry.com,NaN,5,60.0,150.0,wood,102000,1700,10.0,0.0,,,
110,Zebra Group,Zebra Design & Interiors Group Inc.,"1161 Newport Avenue, Victoria, BC, V8S 5E6, Canada",Canada,CAN,British Columbia,https://www.zebragroup.ca/,NaN,NaN,NaN,NaN,wood,NaN,NaN,48.423551,-123.327823,,,
111,Viceroy Homes,Viceroy Homes Limited,"7895 Tranmere Drive, Mississauga, Ontario, L5S 1V9, Canada",Canada,CAN,British Columbia,https://www.viceroy.com,NaN,12,92.9,278.7,wood,150000.0,2000.0,43.6796317,-79.6712538,,,
112,Island TimberFrame,Island Timber Frame Ltd.,"123 Timber Lane, Cowichan Valley, British Columbia, V0R 2G0, Canada",Canada,CAN,British Columbia,https://www.islandtimberframe.com,NaN,5,74.32,185.81,wood,102000,1700,49.6217778,-125.0090677,,,
113,Bayside Modular,Bayside Modular Homes Ltd.,"1234 Modular Lane, Vancouver, BC, V5K 1A1, Canada",Canada,CAN,British Columbia,https://www.baysidemodular.com,NaN,5.0,55.74,185.81,wood,150000.0,2500.0,NaN,NaN,,,
114,BC Passive House,BC Passive House Ltd.,"1343 Alberni Highway, Parksville, British Columbia, V9P 2B9, Canada",Canada,CAN,British Columbia,https://www.bcpassivehouse.com,NaN,5,60.39,232.26,CLT,200000.0,2500.0,49.30664,-124.3246503,,,
115,Merrick Architecture,Merrick Architecture - Borowski Sakumoto Fligg McIntyre Ltd.,"208 - 1619 Store Street, Victoria, BC, V8W 3K3, Canada",Canada,CAN,British Columbia,https://www.merrickarch.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.4288828,-123.3694851,,,
116,Moduline Industries,Moduline Industries (Canada) Ltd.,"9500 - 287th Street, Maple Ridge, BC, V2W 1L1, Canada",Canada,CAN,British Columbia,https://www.moduline.ca,NaN,12,45.5,223.0,wood,100000.0,nan,49.1735843,-122.4289588,,,
117,Shell Systems,Shell Systems Limited,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.shellsystems.com,NaN,5,55.74,185.8,wood,150000.0,2200.0,NaN,NaN,,,
118,Structurlam,Structurlam Mass Timber Corporation,"2176 Government Street, Penticton, BC, V2A 8B5, Canada",Canada,CAN,British Columbia,https://www.structurlam.com,NaN,NaN,NaN,NaN,cross-laminated timber,NaN,NaN,49.4732294,-119.5731656,,,
119,Vancouver Island Tiny Homes,NaN,"165 Crosley Wood Place, Bowser, BC, Canada",Canada,CAN,British Columbia,https://www.vancouverislandtinyhomes.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,49.4370633,-124.6827461,,,
120,B.C. Passive House,B.C. Passive House Ltd.,"1585 Industrial Way, Pemberton, BC, V0N 2L0, Canada",Canada,CAN,British Columbia,https://bcpassivehouse.com,NaN,6,70.0,250.0,cross-laminated timber,200000.0,2500.0,50.319084,-122.805892,,,
121,Cove Continuity Advisors,Cove Continuity Advisors Inc.,"1200 Park Place, 666 Burrard Street, Vancouver, BC, V6C 2X8, Canada",Canada,CAN,British Columbia,https://www.coveadvisors.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.3107174,-123.0835412,,,
122,Alair Homes,Alair Enterprises Canada Ltd.,"1285 West Broadway, Vancouver, BC, V6H 3X8, Canada",Canada,CAN,British Columbia,https://www.alairhomes.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,49.263513,-123.138202,,,
123,Honomobo,Honomobo Corporation,"6757 203 Street, Langley, BC, V2Y 1W2, Canada",Canada,CAN,British Columbia,https://www.honomobo.com,NaN,5,59.46,208.94,steel,233891,3954,49.1041338,-122.6603945,,,
124,Dvele,Dvele Inc.,NaN,Canada,CAN,British Columbia,https://www.dvele.com,NaN,16,46.45,371.61,steel,233333.33,nan,32.812949,-117.268301,,,
125,Boreal Prefab,Boreal Prefab Homes Ltd.,"1234 Main St, Vancouver, BC, V5K 1A1, Canada",Canada,CAN,British Columbia,https://borealprefab.com,NaN,5,46.45,185.81,wood,150000.0,2500.0,NaN,NaN,,,
126,Coastal Custom Homes,NaN,NaN,Canada,CAN,British Columbia,https://www.coastalcustomhomes.ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
127,Columbia Valley Modular Homes,NaN,NaN,Canada,CAN,British Columbia,https://www.columbiavalleymodularhomes.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
128,Kettle River Timberworks Ltd.,Kettle River Timberworks Ltd.,"1295 Stevens Road, West Kelowna, British Columbia, V1Z 2S9, Canada",Canada,CAN,British Columbia,https://www.kettlerivertimber.com,NaN,5,92.9,185.8,wood,200000,2500,49.876499,-119.573761,,,
129,Purcell Timber Frame Homes,Purcell Timber Frame Homes Ltd.,"607 9th Ave N, Golden, BC, V0A 1H0, Canada",Canada,CAN,British Columbia,https://www.purcell.ca,NaN,5,92.9,371.6,wood,200000.0,nan,51.3006966,-116.9671473,,,
130,Paradigm Building Solutions,Paradigm Building Solutions Ltd.,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.paradigmbuildingsolutions.ca,NaN,5,37.16,185.81,wood,150000.0,2500.0,NaN,NaN,,,
131,Hamill Creek Timber Homes,Hamill Creek Timber Homes Ltd.,"13500 Highway 31, Meadow Creek, British Columbia, V0G 1N0, Canada",Canada,CAN,British Columbia,https://www.hamillcreek.com,NaN,8,92.9,278.7,timber,250000.0,nan,NaN,NaN,,,
132,Westform Metals Inc.,Westform Metals Inc.,"7920 Venture Place, Chilliwack, British Columbia, V2R 0K2, Canada",Canada,CAN,British Columbia,https://www.westform.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,49.122705,-121.962372,,,
133,Formwerks Boutique Properties,NaN,"290 W. 3rd Avenue, Vancouver, BC V5Y 1G1, Canada",Canada,CAN,British Columbia,https://www.formwerksboutique.ca/,NaN,NaN,NaN,NaN,wood,NaN,NaN,49.268419,-123.111137,,,
134,Horizon Pacific Contracting,Horizon Pacific Contracting Limited,"909 Van Isle Way, Victoria, BC, V9B 5R8, Canada",Canada,CAN,British Columbia,https://www.horizoncontracting.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,48.451339,-123.491595,,,
135,Naikoon Contracting Ltd.,Naikoon Contracting Ltd.,"1833 Coast Meridian Rd, Port Coquitlam, BC, V3C 6G5, Canada",Canada,CAN,British Columbia,https://naikooncontracting.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,49.263407,-122.767676,,,
136,Kindred Construction,Kindred Construction Ltd.,"1340 East Pender Street, Vancouver, BC, V5L 1V8, Canada",Canada,CAN,British Columbia,https://kindredconstruction.com,NaN,NaN,NaN,NaN,wood,NaN,NaN,49.276709,-123.078155,,,
137,Averra Developments,NaN,NaN,Canada,CAN,British Columbia,https://www.averra.ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.26279,-123.11642,,,
138,Build Prefab,NaN,NaN,Canada,CAN,British Columbia,https://buildprefab.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
139,High Performance Homes,High Performance Homes Ltd.,"1234 Example Street, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.highperformancehomes.ca,NaN,5,92.9,185.8,wood,150000.0,2200.0,NaN,NaN,,,
140,Prefabulous Living,Prefabulous Living Ltd.,"123 Prefab Lane, Vancouver, BC, V5K 0A1, Canada",Canada,CAN,British Columbia,https://www.prefabulousliving.com,NaN,5,46.45,185.81,wood,120000.0,2500.0,NaN,NaN,,,
141,True North Log Homes,True North Log Homes Inc.,"230 Domtar Road, Huntsville, Ontario, P1H 2J2, Canada",Canada,CAN,British Columbia,https://www.truenorthloghomes.com,NaN,12,92.9,418.1,wood,200000.0,nan,45.2908155,-79.3102377,,,
142,TruNorth Homes,TruNorth Homes Ltd.,"1234 Example Street, Vancouver, BC, V1A 2B3, Canada",Canada,CAN,British Columbia,https://www.trunorthhomes.com,NaN,5,74.32,185.81,wood,150000.0,2000.0,NaN,NaN,,,
143,Alouette Homes,Les Industries Alouette Homes (1985) Inc.,"300 Rue de la Jacques-Cartier, Montmagny, QC G5V 3B3, Canada",Canada,CAN,British Columbia,https://www.alouettehomes.com,NaN,20,65.0,200.0,wood,150000.0,2000.0,NaN,NaN,,,
144,Kamloops Home Hardware Building Centre,Kamloops Home Hardware Building Centre,"1325 Joseph Way, Kamloops, BC, V2H 1N6, Canada",Canada,CAN,British Columbia,https://www.homehardware.ca/store/18349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.705029,-120.396564,,,
145,Warkentin Custom Homes,Warkentin Developments Ltd.,"260 Main Street, Steinbach, Manitoba, R5G 1Y8, Canada",Canada,CAN,Manitoba,https://warkentinhomes.com,NaN,5,92.9,204.4,wood,170000.0,1500.0,49.525172,-96.686274,,,
146,Star Ready to Move Homes,Star Ready to Move Homes Ltd.,"Box 21, Group 582, RR#5, Winnipeg, Manitoba, R2C 2Z2, Canada",Canada,CAN,Manitoba,https://www.starreadymovehomes.com,NaN,15,92.9,222.9,wood,150000.0,1500,NaN,NaN,,,
147,Triple E Homes,Triple E Canada Ltd.,"301 Roblin Blvd, Winkler, Manitoba, R6W 4C4, Canada",Canada,CAN,Manitoba,https://www.tripleemodular.com,NaN,12,55.74,167.23,wood,120000.0,1600.0,49.182814,-97.939188,,,
148,Giesbrecht Buildings,Giesbrecht Buildings Ltd.,"Box 60, Grunthal, Manitoba, R0A 0R0, Canada",Canada,CAN,Manitoba,https://giesbrechtbuildings.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN,,,
149,Best Buy Homes,Best Buy Homes Ltd.,"780 Pembridge Crescent, Brandon, Manitoba, R7A 7T3, Canada",Canada,CAN,Manitoba,https://www.bestbuyhomes.ca,NaN,10,74.32,185.81,wood,120000,1500,NaN,NaN,,,
150,Penner Builders,Penner Builders Ltd.,"85 Penner Drive, Blumenort, Manitoba, R0A 0C0, Canada",Canada,CAN,Manitoba,https://www.pennerbuilders.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,49.5961,-96.7715,,,
151,Nelson River Construction,Nelson River Construction Inc.,"50 Paramount Road, Winnipeg, Manitoba, R2X 2W3, Canada",Canada,CAN,Manitoba,https://www.nelsonriver.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.9495388,-97.1921377,,,
152,Arlt Homes,Arlt Homes Ltd.,"111 De Baets Street, Winnipeg, Manitoba, R2J 3R9, Canada",Canada,CAN,Manitoba,http://www.arlthomes.com,NaN,0.0,NaN,NaN,wood,NaN,NaN,49.882748,-97.055373,,,
153,Kroeker Farms,Kroeker Farms Limited,"Box 940, 777 Circle K Drive, Winkler, Manitoba, R6W 4B1, Canada",Canada,CAN,Manitoba,https://www.kroekerfarms.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
154,Heritage Lane Builders,Heritage Lane Builders Inc.,"12-2355 McGillivray Blvd, Winnipeg, Manitoba, R3Y 0T5, Canada",Canada,CAN,Manitoba,https://heritagelanebuilders.ca,NaN,5,92.9,232.3,wood,150000.0,1800.0,NaN,NaN,,,
155,Kent Homes,Kent Homes Limited,"1300 St. George Boulevard, Moncton, New Brunswick, E1E 3T3, Canada",Canada,CAN,New Brunswick,https://www.kenthomes.com,NaN,15,37.16,185.81,wood,70000,910,46.084213,-64.812045,,,
156,Supreme Homes,Supreme Homes Ltd.,"1585 Route 133, Grande-Digue, New Brunswick, E4R 5L9, Canada",Canada,CAN,New Brunswick,https://www.supremehomes.ca,NaN,20,74.3,200.6,wood,150000.0,1500.0,NaN,NaN,,,
157,Maple Leaf Homes,Maple Leaf Homes Inc.,"145 Bennington Rd, Fredericton, New Brunswick, E3B 2V6, Canada",Canada,CAN,New Brunswick,https://mapleleafhomes.ca,NaN,30,74.32,185.81,wood,120000.0,nan,45.912533,-66.606375,,,
158,Prestige Homes,Prestige Homes Inc.,"4183 Route 108, Deersdale, New Brunswick, E7L 1X6, Canada",Canada,CAN,New Brunswick,https://prestigehomes.ca,NaN,25,65.03,222.97,wood,150000.0,nan,45.7292117,-65.4922191,,,
159,Guildcrest Homes,NaN,"1000 Lisgar Avenue, Renfrew, Ontario, K7V 3K4, Canada",Canada,CAN,New Brunswick,https://www.guildcrest.com,NaN,NaN,0,NaN,wood,NaN,NaN,45.4711967,-76.6980549,,,
160,Allsco Building Products,Allsco Building Products Ltd.,"1050 Pleasant Drive, Minto, New Brunswick, E4B 3X9, Canada",Canada,CAN,New Brunswick,https://www.allsco.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.0744025,-66.0549078,,,
161,Hickman Timber Mart,Hickman Building Supplies Limited,"1 Old Placentia Road, Mount Pearl, Newfoundland and Labrador, A1N 4P4, Canada",Canada,CAN,Newfoundland and Labrador,https://www.hickmantimbermart.ca,NaN,NaN,NaN,NaN,wood,NaN,NaN,47.5165,-52.8054,,,
162,Clarke Builders,Clarke Builders Ltd.,"123 Example Street, St. John's, Newfoundland and Labrador, A1A 1A1, Canada",Canada,CAN,Newfoundland and Labrador,https://www.clarkebuilders.ca,NaN,5,90.0,200.0,wood,150000.0,1850.0,47.5615,-52.7126,,,
163,Riverside Cabins,Riverside Cabins Ltd.,"31 Highway 410, Baie Verte, Newfoundland and Labrador, A0K 1B0, Canada",Canada,CAN,Newfoundland and Labrador,https://riversidecabins.ca,NaN,5,37.16,102.19,wood,49900.0,1500.0,NaN,NaN,,,
164,J-Lyn Enterprises,J-Lyn Enterprises Ltd.,"51 Old Bonne Bay Rd, Deer Lake, NL, A8A 1X3, Canada",Canada,CAN,Newfoundland and Labrador,https://www.jlynenterprises.ca,NaN,5.0,NaN,NaN,wood,NaN,NaN,49.1878794,-57.4223256,,,
165,East Coast Homes,NaN,NaN,Canada,CAN,Newfoundland and Labrador,http://www.eastcoasthomes.org,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN,,,
166,Island Precast,Island Precast Limited,"1 Precast Place, Conception Bay South, NL, A1X 7Y5, Canada",Canada,CAN,Newfoundland and Labrador,https://www.islandprecast.com,NaN,5,60.39,185.81,concrete,150000.0,2500.0,NaN,NaN,,,
167,Kent Homes,Kent Homes Limited,"15 Commerce Street, Bouctouche, New Brunswick, E4S 3Y5, Canada",Canada,CAN,Nova Scotia,https://www.kenthomes.com,NaN,20,55.74,185.81,wood,104500.0,1393.0,NaN,NaN,,,
168,Maple Leaf Homes,Maple Leaf Homes Incorporated,"385 Wilsey Road, Fredericton, New Brunswick, E3B 5N6, Canada",Canada,CAN,Nova Scotia,https://www.mapleleafhomes.ca,NaN,40,74.32,204.39,wood,102000,816,45.9189206,-66.6199209,,,
169,East Coast Homes,East Coast Homes Ltd.,"123 Example Street, Halifax, Nova Scotia, B3J 1X8, Canada",Canada,CAN,Nova Scotia,https://www.eastcoasthomes.ca,NaN,10,92.9,185.8,wood,150000.0,1615.0,NaN,NaN,,,
170,Coastal Modular Homes,Coastal Modular Homes Ltd.,"123 Example Street, Halifax, Nova Scotia, B3J 1Z6, Canada",Canada,CAN,Nova Scotia,https://www.coastalmodularhomes.ca,NaN,10,83.61,185.81,wood,150000.0,2200.0,44.648618,-63.575512,,,
171,The Home Centre,The Home Centre Limited,"451 Main Street, Bridgewater, Nova Scotia, B4V 2Y1, Canada",Canada,CAN,Nova Scotia,https://www.thehomecentre.ca,NaN,12,74.32,185.81,wood,102150.0,1364.0,44.3904189,-64.5243766,,,
172,Mini Home Sales,NaN,NaN,Canada,CAN,Nova Scotia,https://www.minihomesales.ca,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
173,Royal Homes,Royal Homes Limited,"116 Graham Street, Wingham, Ontario, N0G 2W0, Canada",Canada,CAN,Ontario,https://www.royalhomes.com,NaN,100,70,400,wood,102000,1360,43.8884,-81.3113,,,
174,Guildcrest Homes,Guildcrest Building Corporation,"374067 6th Line, Amaranth, Ontario, L9W 0M6, Canada",Canada,CAN,Ontario,https://guildcrest.com,NaN,36,95.69,278.71,wood,102000,1224,20.0,0.0,,,
175,Quality Homes,Quality Homes Inc.,"20423 Highway 12, Greenbank, Ontario, L0C 1B0, Canada",Canada,CAN,Ontario,https://www.qualityhomes.ca,NaN,20,74.32,278.71,wood,150000.0,nan,44.1575132,-79.0174567,,,
176,Haven Modular,NaN,NaN,Canada,CAN,Ontario,https://havenmodular.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
177,R-Hauz Solutions Inc.,R-Hauz Solutions Inc.,"55 City Centre Drive, Suite 100, Mississauga, Ontario, L5B 1M3, Canada",Canada,CAN,Ontario,https://rhauz.com,NaN,5.0,55.74,185.81,wood,150000.0,2500.0,43.589045,-79.644119,,,
178,Modular Home Additions,Modular Home Additions Ltd.,"38 Apex Road, Toronto, Ontario, M6A 2V2, Canada",Canada,CAN,Ontario,https://www.modularhomeadditions.ca,NaN,5,55.74,185.81,wood,150000.0,2000.0,43.718968,-79.447172,,,
179,Watson Building Supplies,Watson Building Supplies Ltd.,"60 Industrial Parkway S, Aurora, Ontario, L4G 3V6, Canada",Canada,CAN,Ontario,https://www.watsonbuildingsupplies.com,NaN,0.0,NaN,NaN,NaN,NaN,NaN,43.9936906,-79.4572365,,,
180,Timber Block,Timber Block Canada Inc.,"615 rue Notre-Dame, Lavaltrie, Quebec, J5T 1P4, Canada",Canada,CAN,Ontario,https://www.timberblock.com,NaN,12,92.9,353.0,wood,250000.0,NaN,45.8730202,-73.2923519,,,
181,Alouette Homes,Alouette Homes Inc.,NaN,Canada,CAN,Ontario,https://alouettehomes.com,NaN,15,55.74,185.81,wood,125000.0,nan,NaN,NaN,,,
182,Ritz Homes,Ritz Homes Inc.,"123 Example Street, Toronto, Ontario, M1A 2B3, Canada",Canada,CAN,Ontario,https://www.ritzhomes.ca,NaN,10.0,92.9,232.3,wood,150000.0,1800.0,43.4450307,-80.5662183,,,
183,Bonneville Homes,Les Maisons Bonneville Ltd.,"800 Route 133, Noyan, QC J0J 1B0, Canada",Canada,CAN,Ontario,https://www.maisonsbonneville.com,NaN,30,92.9,371.6,wood,150000.0,nan,45.5963434,-73.2059483,,,
184,Kent Homes,Kent Homes Limited,"9219 Commercial Street, New Minas, Nova Scotia, B4N 3E8, Canada",Canada,CAN,Ontario,https://www.kenthomes.com,NaN,12,74.32,204.39,wood,100000.0,NaN,45.0718435,-64.4765421,home,"[""https://kenthomes.com/wp-content/uploads/2021/05/Kent-Homes.png"", ""https://kenthomes.com/wp-content/uploads/2021/06/box3-a.png"", ""https://kenthomes.com/wp-content/uploads/2021/06/box1-a.png"", ""https://kenthomes.com/wp-content/uploads/2021/04/3-2.jpg"", ""https://kenthomes.com/wp-content/uploads/2021/04/2-2.jpg""]",
185,Maple Leaf Homes,Maple Leaf Homes Inc.,"385 Wilsey Road, Fredericton, New Brunswick, E3B 5N6, Canada",Canada,CAN,Ontario,https://www.mapleleafthehomes.com/,NaN,20.0,55.74,185.81,wood,150000.0,nan,45.9189206,-66.6199209,home,,
186,Northlander Industries,Northlander Industries (2000) Ltd.,"165 Thames Road East, Exeter, Ontario, N0M 1S3, Canada",Canada,CAN,Ontario,https://www.northlanderindustries.com,NaN,5.0,37.16,111.48,wood,100000.0,2500.0,43.3623621,-81.4770403,home,"[""https://northlanderindustries.com/wp-content/uploads/2024/07/manufactured-homes-650x500.jpeg"", ""https://northlanderindustries.com/wp-content/uploads/2024/07/Northlander-Alma-2-650x500.png"", ""https://northlanderindustries.com/wp-content/uploads/2024/07/northlander-650x500.png""]",
187,Zentner Steel Buildings,Zentner Steel Buildings Ltd.,NaN,Canada,CAN,Ontario,https://zentnersteelbuildings.com/,NaN,NaN,NaN,NaN,steel,NaN,NaN,NaN,NaN,industrial,"[""https://zentnersteelbuildings.com/wp-content/uploads/2018/06/INDUSTRIAL-tab.png"", ""https://zentnersteelbuildings.com/wp-content/uploads/2018/06/COMMERCIAL-tab.png"", ""https://zentnersteelbuildings.com/wp-content/uploads/2018/06/oil-and-gas.png"", ""https://zentnersteelbuildings.com/wp-content/uploads/2018/06/AGRICULTURE-tab.png"", ""https://zentnersteelbuildings.com/wp-content/uploads/2018/06/INSTITUTION.png""]",
188,Discovery Dream Homes,Discovery Dream Homes Ltd.,"1 Paisley Lane, Lakefield, Ontario, K0L 2H0, Canada",Canada,CAN,Ontario,https://www.discoverydreamhomes.com,NaN,20.0,92.9,464.5,wood,150000.0,1500.0,NaN,NaN,home,"[""https://cdn.prod.website-files.com/5c4241898fc5d7ee9fe8a1cb/5c434682e006562ee591691e_DDH.png"", ""https://cdn.prod.website-files.com/5c4241898fc5d7ee9fe8a1cb/5c47a946f9bd7d1a33e48138_Discovery_image.png""]",
189,Stonewood Building Group,Stonewood Building Group Inc.,"1855 Wharnsby Road, London, Ontario, N6G 5B4, Canada",Canada,CAN,Ontario,https://www.stonewoodgroup.ca,NaN,5,92.9,278.7,wood,150000.0,2000.0,NaN,NaN,home,,
190,EcoLog Homes,EcoLog Building Systems Inc.,"30099 Highway 62, Bancroft, Ontario, K0L 1C0, Canada",Canada,CAN,Ontario,https://www.ecologhomes.com,NaN,8.0,55.74,278.71,wood,60000.0,nan,NaN,NaN,,,
191,Royal Modular Homes,Royal Homes Limited,"P.O. Box 399, Wingham, Ontario, N0G 2W0, Canada",Canada,CAN,Ontario,https://royalhomes.com,NaN,24.0,55.7,278.7,wood,150000.0,2000.0,43.886245,-81.31275,home,"[""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-1-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-2-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-3-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/12/slide-4-scaled-1.jpg"", ""https://www.royalhomes.com/wp-content/uploads/2025/11/LAKEVIEW-FRONT-4k-1-scaled.jpg""]",
192,Green Terra Homes,Green Terra Homes and Cottages Inc.,"9 Trinity Lane, Belleville, ON, K8N 5C8, Canada",Canada,CAN,Ontario,https://www.greenterrahomes.com,NaN,15,37.16,185.81,steel,49900.0,NaN,NaN,NaN,home,,
193,Maison Usinée Côté,Maison Usinée Côté,"515 2e Rang, Saint-Lin-Laurentides, Quebec, J5M 2A1, Canada",Canada,CAN,Quebec,https://www.maisonusineecote.com,NaN,15.0,92.9,223.0,wood,150000.0,2000.0,45.8553,-73.7083,home,,
194,Maisons Laprise,Les Maisons Laprise Inc.,"3025 Boulevard du Royaume, Saguenay, Quebec, G7X 7V3, Canada",Canada,CAN,Quebec,https://www.maisonlaprise.com,NaN,45.0,93.0,465.0,wood,125000.0,1500.0,48.414932,-71.067885,home,"[""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-villegiature.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-contemporain.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-classique.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-traditionnel.webp"", ""https://www.maisonlaprise.com/wp-content/uploads/laprise-accueil-1200x1200-style-farmhouse-v2.webp""]",
195,Pro-Fab,Les Industries Pro-Fab inc.,"1877 9e Rang, Saint-Apollinaire, Quebec, G0S 2E0, Canada",Canada,CAN,Quebec,https://www.profab.ca,NaN,70,92.9,325.2,wood,150000.0,2200.0,46.6219892,-71.504541,home,"[""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-classique-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-moderne-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2023/11/lata-contemporain-plainpied-exterieurv2-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2024/01/profab-menu-farmhouse-800x600.jpg"", ""https://www.profab.ca/wp-content/uploads/2025/12/Hamina-hiver-2025-web-1440x1080.jpg""]",
196,Maisons Usinées Confort Design,Maisons Usinées Confort Design Inc.,"1234 Rue de l'Industrie, Ville de Québec, QC, G1C 1C1, Canada",Canada,CAN,Quebec,https://www.confortdesign.com,NaN,10.0,75.0,200.0,wood,150000.0,2000.0,46.3333212,-72.5840446,home,"[""https://confortdesign.com/wp-content/uploads/2023/04/Zurich-arriere.jpg"", ""https://confortdesign.com/wp-content/uploads/2015/02/16X34K-thumb.jpg"", ""https://confortdesign.com/wp-content/uploads/2024/01/Rauma-image-340X238.jpg""]",
197,Les Maisons Monty,Les Maisons Monty Inc.,"1234 Rue Example, Montreal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.maisonsmonty.com,NaN,10.0,92.9,185.8,wood,150000.0,2000.0,NaN,NaN,home,,
198,Maisons Alouette,Les Maisons Alouette Inc.,"100 Rue Alouette, Saint-Jacques, Quebec, J0K 2R0, Canada",Canada,CAN,Quebec,https://www.maisonsalouette.com,NaN,20.0,60.0,200.0,wood,150000.0,1200.0,NaN,NaN,home,,
199,Maisons Usinées du Québec,Maisons Usinées Côté Inc.,"2388 Boulevard du Curé-Labelle, Saint-Jérôme, QC J7Y 1H1, Canada",Canada,CAN,Quebec,https://www.maisonsusinees.com,NaN,15.0,92.9,278.7,wood,150000.0,1600.0,45.772096,-74.003231,,,
