id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude
128,HusCompagniet,HusCompagniet A/S,"Hørskætten 8, 2630 Taastrup, Denmark",Denmark,DNK,Capital Region,https://www.huscompagniet.dk,,12.0,100.0,250.0,concrete,135000.0,1900.0,55.662441,12.305411
129,Lasse Larsen Huse,Lasse Larsen Huse A/S,"Aarhusvej 15, 8382 Hinnerup, Denmark",Denmark,DNK,Central Denmark,,,,,,wood/timber,,,56.259757998777,10.060713298951
130,Kubo Hus,Kubo Hus AB,"Gamlestadsvägen 2, 415 02 Gothenburg, Sweden",Sweden,SWE,Västra Götaland,,,4.0,50.0,150.0,wood/timber,70000.0,1400.0,57.7261647,12.0065415
131,Q-Construction,Q-Construction GmbH,"123 Hauptstraße, 10115 Berlin, Germany",Germany,DEU,Berlin,,,5.0,50.0,200.0,wood/timber,75000.0,1500.0,52.532399873244,13.387646854866
132,Danwood,Danwood S.A.,"ul. Białostocka 23, 17-200 Hajnówka, Poland",Poland,POL,Podlaskie,https://www.danwood.de,,49.0,73.0,216.0,wood/timber,120000.0,1500.0,52.758171247671,23.583820827112
133,M2plus,M2plus ApS,"Middelgrundsvej 6, 2300 Copenhagen S, Denmark",Denmark,DNK,Capital Region,https://m2plus.dk,,5.0,50.0,150.0,wood/timber,120000.0,2400.0,55.656864,12.610118
134,Honka,Honkarakenne Oyj,"Lahdentie 870, 04400 Järvenpää, Finland",Finland,FIN,Uusimaa,https://honka.com,,23.0,38.0,400.0,wood/timber,45000.0,2600.0,60.4617383,25.1389562
135,Kontio,Kontiotuote Oy,"Pudasjärventie 22, 93100 Pudasjärvi, Finland",Finland,FIN,North Ostrobothnia,https://www.kontio.com,,35.0,25.0,400.0,wood/timber,60000.0,1600.0,65.7148764,26.5936203
136,Finnlamelli,Finnlamelli Oy,"Kauppatie 26, 62200 Kauhava, Finland",Finland,FIN,South Ostrobothnia,https://www.finnlamelli.fi,,15.0,60.0,250.0,wood/timber,60000.0,1500.0,63.0953512,23.0326336
137,Kuusamo Log Houses,Kuusamo Hirsitalot Oy,"Kitkantie 51, 93600 Kuusamo, Finland",Finland,FIN,North Ostrobothnia,https://www.kuusamohirsitalot.fi,,45.0,25.0,200.0,wood/timber,30000.0,1500.0,65.9970742,29.1655795
138,Polar Life Haus,Oy Honkatalot - Polar Life Haus,"Vesajärventie 3, 34800 Virrat, Finland",Finland,FIN,Pirkanmaa,https://www.polarlifehaus.com,,30.0,70.0,400.0,CLT,150000.0,2500.0,61.67514260505,23.157759332161
139,Hirsiset,Hirsiset Oy,"Kajaanintie 151, 92930 Ahmas, Finland",Finland,FIN,,https://www.hirsiset.fi,,10.0,50.0,250.0,wood/timber,45000.0,1200.0,64.647271399404,26.570975770068
140,Mammuttikoti,Mammuttikoti Oy,"Tehtaantie 14, 91900 Liminka, Finland",Finland,FIN,,,,15.0,80.0,250.0,wood/timber,150000.0,1800.0,64.8097477,25.4151321
141,Lapponia House,Lapponia House Oy,"Lapinahonkuja 6, 95600 Ylitornio, Finland",Finland,FIN,,https://lapponiahouse.fi,,10.0,45.0,250.0,wood/timber,85000.0,1500.0,66.3192,23.6709
142,Jetta-Talo,Jetta-Talo Oy,"Tehtaantie 1, Kempele, 90440, Finland",Finland,FIN,,https://www.jetta-talo.fi,,25.0,75.0,200.0,wood/timber,120000.0,1500.0,64.9129242,25.5034666
143,Kastelli,Kastelli-talot Oy,"Kajaanintie 48, 90100 Oulu, Finland",Finland,FIN,North Ostrobothnia,https://www.kastelli.fi,,50.0,50.0,300.0,wood/timber,100000.0,2000.0,65.0099214,25.516149
144,Älvsbytalo,Älvsbytalot Oy,"Juvan Teollisuuskatu 15, 02920 Espoo, Finland",Finland,FIN,Uusimaa,https://www.alvsbytalo.fi/,,12.0,63.0,129.0,wood/timber,100000.0,1500.0,60.2749335,24.7614686
145,Puustelli,Puustelli Group Oy,"Hirsimäentie 48, 21250 Masku, Finland",Finland,FIN,,https://www.puustelli.fi,,,,,wood/timber,,,60.525657635608,22.113436068124
146,Oma Tupa,,,,,,,,,,,,,,,
147,Vieskan Elementti,Vieskan Elementti Oy,"Ollilanojantie 5, 84100 Ylivieska, Finland",Finland,FIN,,https://www.vieskanelementti.fi,,5.0,80.0,200.0,wood/timber,120000.0,1500.0,64.061855642665,24.55961728405
148,K-Rauta,Kesko Oyj,"Työpajankatu 12, 00580 Helsinki, Finland",Finland,FIN,Uusimaa,https://www.k-rauta.fi,,,,,,,,60.1884752,24.978827
149,Teri-Hus,Teri-Hus Oy,"Puutarhakatu 45, 20100 Turku, Finland",Finland,FIN,Varsinais-Suomi,https://www.terihus.fi,,12.0,50.0,250.0,wood/timber,100000.0,2000.0,60.443629,22.2347074
150,Kimara,Kimara Oy,"Kimarakatu 1, 80100 Joensuu, Finland",Finland,FIN,North Karelia,https://www.kimara.fi,,15.0,40.0,250.0,wood/timber,70000.0,2200.0,62.6009889,29.763534
151,Punkaharjun Puutaito,Punkaharjun Puutaito Oy,"Tuunaansaarentie 5, 58450 Punkaharju, Finland",Finland,FIN,,,,5.0,50.0,150.0,wood/timber,75000.0,1500.0,61.8035823,29.2878539
152,Saariston Rakenne,Saariston Rakenne Oy,"Pasilanraitio 5, Helsinki, 00240, Finland",Finland,FIN,Uusimaa,,,5.0,45.0,150.0,wood/timber,75000.0,1600.0,60.1978689,24.9271265
153,Honkatalot,Honkatalot Oy,"Kauppatie 26, 43500 Karstula, Finland",Finland,FIN,,https://honkatalot.fi,,15.0,30.0,300.0,wood/timber,50000.0,2000.0,62.8777591,24.8009298
154,Budimex,Budimex S.A.,"ul. Siedmiogrodzka 9, 01-204 Warszawa, Poland",Poland,POL,Masovian,https://www.budimex.pl,,,,,,,,52.231063531819,20.96997796603
155,Unibep,Unibep S.A.,"3 Gdańska Street, Bielsk Podlaski, 17-100, Poland",Poland,POL,Pomeranian,https://unibep.pl,,10.0,50.0,200.0,wood/timber,,,52.7679,23.1892
156,EcoReadyHouse,EcoReadyHouse Sp. z o.o.,"ul. Grunwaldzka 82, 81-771 Sopot, Poland",Poland,POL,,https://www.ecoreadyhouse.com,,8.0,60.0,180.0,wood/timber,70000.0,1200.0,54.439250610042,18.573440387181
157,Danwood,Danwood S.A.,"Białostocka 3, Bielsk Podlaski, 17-100, Poland",Poland,POL,,https://www.danwood.pl,,130.0,85.0,300.0,wood/timber,100000.0,1400.0,52.7759179,23.1894591
158,Module Home,Module Home Sp. z o.o.,"ul. Przykładowa 123, 00-000 Warszawa, Poland",Poland,POL,Masovian,https://modulehome.pl,,5.0,35.0,150.0,wood/timber,40000.0,1200.0,52.22977,21.01178
159,Polish Modular Houses,Polish Modular Houses Sp. z o.o.,"ul. Przykładowa 1, 00-001 Warszawa, Poland",Poland,POL,Masovian,,,5.0,30.0,150.0,wood/timber,25000.0,1000.0,52.2352968,21.009841
160,Ekoinbud,Ekoinbud Sp. z o.o.,"ul. Budowlanych 31, 80-298 Gdańsk, Poland",Poland,POL,Pomeranian,https://ekoinbud.pl,,5.0,35.0,150.0,wood/timber,50000.0,1200.0,54.364326621575,18.480691611059
161,Partner S.A.,Partner S.A.,"ul. Jana Pawła II 66, 00-170 Warszawa, Poland",Poland,POL,Masovian,,,5.0,50.0,150.0,wood/timber,50000.0,1000.0,52.217084822346,21.22473015507
162,Balex Metal,Balex Metal Sp. z o.o.,"ul. Wejherowska 12C, 84-239 Bolszewo, Poland",Poland,POL,,https://www.balex.eu/,,,,,steel,,,54.611931016954,18.173256226896
163,Solace House,Solace House Sp. z o.o.,"ul. Przykladowa 123, 00-001 Warsaw, Poland",Poland,POL,Masovian,,,5.0,50.0,150.0,wood/timber,50000.0,1000.0,52.22977,21.01178
164,Domek na Zawsze,Domek na Zawsze Sp. z o.o.,"ul. Przykładowa 12, 00-123 Warszawa, Poland",Poland,POL,Masovian,,,5.0,50.0,150.0,wood/timber,45000.0,1200.0,52.209182087541,21.030222494222
165,Bodex,Bodex Sp. z o.o.,"ul. Węglowa 1, 81-341 Gdynia, Poland",Poland,POL,Pomeranian,https://www.bodex.pl,,5.0,35.0,150.0,wood/timber,30000.0,800.0,54.528015944235,18.555403489407
166,Lipińscy Domy,Lipińscy Domy Sp. z o.o.,"ul. Kobierzycka 23, 52-315 Wrocław, Poland",Poland,POL,Lower Silesian,https://lipinscy.pl,,50.0,50.0,250.0,wood/timber,30000.0,1200.0,51.054014871388,16.985606261057
167,Firma Kuncer,,,,,,,,,,,,,,,
168,Marcopol,Marcopol Sp. z o.o.,"ul. Oliwska 100, 80-209 Chwaszczyno, Poland",Poland,POL,,,,,,,,,,54.443470646834,18.416586983212
169,Domy z Wizją,Domy z Wizją Sp. z o.o.,"ul. Wrocławska 16, 55-040 Bielany Wrocławskie, Poland",Poland,POL,Lower Silesian,https://www.domyzwizja.pl,,15.0,75.0,250.0,wood/timber,75000.0,1200.0,51.041919198372,16.969098102753
170,RD Rýmařov,RD Rýmařov s.r.o.,"8. května 1191/45, Rýmařov, 795 01, Czech Republic",Czech Republic,CZE,,https://www.rdrymarov.cz,,12.0,80.0,200.0,wood/timber,95000.0,1200.0,49.9326888,17.285065
171,ELK Fertighaus,ELK s.r.o.,"Nová Ves 275, 379 01 Třeboň, Czech Republic",Czech Republic,CZE,South Bohemian,https://www.elk.cz,,20.0,70.0,220.0,wood/timber,100000.0,1400.0,48.908684,14.9760932
172,Canaba,Canaba a.s.,"Beranových 65, 199 00 Praha 9 - Letňany, Czech Republic",Czech Republic,CZE,Prague,https://www.canaba.cz,,12.0,74.0,198.0,concrete,95000.0,1450.0,50.1349175,14.5142596
173,Haas Fertigbau,Haas Fertigbau Chanovice s.r.o.,"Chanovice 102, Chanovice, 341 01, Czech Republic",Czech Republic,CZE,,https://www.haas-fertigbau.cz,,12.0,80.0,220.0,wood/timber,115000.0,1450.0,49.4051579,13.7201862
174,Ekonomické stavby,Ekonomické stavby s.r.o.,"Chotíkov 451, Chotíkov, 330 17, Czech Republic",Czech Republic,CZE,,https://www.ekonomicke-stavby.cz,,20.0,80.0,250.0,concrete,80000.0,1200.0,49.792085,13.3281086
175,Dřevostavby Biskup,"Dřevostavby Biskup, s.r.o.","U Studánky 620, 407 77 Šluknov, Czech Republic",Czech Republic,CZE,,https://www.drevostavbybiskup.cz,,5.0,80.0,150.0,wood/timber,70000.0,875.0,51.0032923,14.4529978
176,Vesper Frames,Vesper Homes s.r.o.,"V Parku 2336/22, Prague, 148 00, Czech Republic",Czech Republic,CZE,Prague,https://www.vesperhomes.cz,,5.0,60.0,250.0,CLT,80000.0,1200.0,50.026324,14.4962423
177,Domesi,Domesi s.r.o.,"Křenova 438/7, 162 00 Praha 6, Czech Republic",Czech Republic,CZE,Prague,http://www.domesi.cz,,6.0,50.0,200.0,wood/timber,85000.0,1500.0,50.08898,14.3440765
178,Easy Homes Solutions,Easy Homes Solutions s.r.o.,"Na Příkopě 858/20, 110 00 Prague 1, Czech Republic",Czech Republic,CZE,Prague,https://www.easyhomes.cz,,7.0,65.0,150.0,wood/timber,75000.0,1200.0,50.0861311,14.4268954
179,Atrium,Atrium s.r.o.,"Vojkov 73, Veselí nad Lužnicí, 391 81, Czech Republic",Czech Republic,CZE,South Bohemian,https://www.atrium.cz,,20.0,60.0,200.0,wood/timber,75000.0,1200.0,49.1754105,14.7534203
180,Hoffmann,Hoffmann spol. s r.o.,"Vrbenská 2290, České Budějovice, 370 01, Czech Republic",Czech Republic,CZE,South Bohemian,https://www.hoffmann.cz,,5.0,60.0,150.0,wood/timber,80000.0,1500.0,48.975194,14.4981683
181,J.Group,J.Group s.r.o.,"Václavské náměstí 808/66, 110 00 Praha 1, Czech Republic",Czech Republic,CZE,Prague,,,5.0,45.0,150.0,wood/timber,75000.0,1500.0,50.0792964,14.4297423
182,Wood System,Wood System s.r.o.,"Čechyně 116, Rousínov, 683 01, Czech Republic",Czech Republic,CZE,,https://www.woodsystem.cz,,18.0,60.0,200.0,wood/timber,50000.0,1250.0,49.2082137,16.896753
183,Thermo Plus,Thermo Plus s.r.o.,,,,,http://www.thermoplus.cz,,,,,,,,,
184,Origis,Origis s.r.o.,"Na Pankráci 1724/129, 140 00 Praha 4, Czech Republic",Czech Republic,CZE,Prague,https://www.origis.cz,,5.0,50.0,200.0,wood/timber,50000.0,1200.0,50.0505713,14.4410275
185,WOLF System,WOLF Systembau Gesellschaft m.b.H.,"Na Záhonech 1177, 686 04 Kunovice, Czech Republic",Czech Republic,CZE,,https://www.wolfsystem.cz,,5.0,80.0,200.0,wood/timber,120000.0,1500.0,49.045996,17.4371852
186,KOMA Modular,KOMA MODULAR s.r.o.,"Říčanská 1198, 763 12 Vizovice, Czech Republic",Czech Republic,CZE,,https://www.koma-modular.cz,,10.0,18.0,150.0,steel,15000.0,1200.0,49.2124913,17.8596825
187,MS Haus,MS HAUS s.r.o.,"Na Pískách 1003, Dřevčice, 250 01 Brandýs nad Labem-Stará Boleslav, Czech Republic",Czech Republic,CZE,,https://www.mshaus.cz,,10.0,50.0,200.0,wood/timber,50000.0,1200.0,50.183731425377,14.713890845101
188,Moravské dřevostavby,Moravské dřevostavby s.r.o.,"Rybářská 122/7, Brno, 603 00, Czech Republic",Czech Republic,CZE,South Moravian,https://www.moravskedrevostavby.cz,,5.0,60.0,150.0,wood/timber,95000.0,1600.0,49.1884263,16.5909285
189,PURLIVE,"PURLIVE, spol. s r.o.","Na Drahách 814, Slavkov u Brna, 684 01, Czech Republic",Czech Republic,CZE,South Moravian,https://www.purlive.cz,,5.0,50.0,150.0,wood/timber,60000.0,1200.0,49.1192093,16.9134769
190,Habitat Modular,"Habitat Modular, Lda.","Rua dos Prefabricados 123, 4100-450 Porto, Portugal",Portugal,PRT,Porto,,,8.0,45.0,200.0,wood/timber,45000.0,1500.0,41.165720080568,-8.647412112284
191,Kofinas Prefabricated Houses,Kofinas O.E.,"Markopoulo Industrial Area, Markopoulo Mesogeas, 19003, Greece",Greece,GRC,,https://www.kofinas.gr,,10.0,50.0,300.0,wood/timber,50000.0,1200.0,37.886024289956,23.967408534238
192,EcoKit,EcoKit Homes Ltd.,"123 Greenway Road, Prague, 110 00, Czech Republic",Czech Republic,CZE,Prague,https://www.ecokit.com,,5.0,50.0,150.0,wood/timber,80000.0,1500.0,50.0878503,14.4201686
193,Domical,Domical S.A.,"123 Prefab Street, Athens, 10434, Greece",Greece,GRC,,https://www.domical.gr,,5.0,50.0,200.0,steel,55000.0,1100.0,37.9938151,23.7300484
194,Provilma,Provilma S.A.,"123 Example Street, Athens, 11524, Greece",Greece,GRC,,,,5.0,50.0,150.0,concrete,50000.0,1000.0,37.9960547,23.766904
195,Oiko Kataskevastiki,Oiko Kataskevastiki S.A.,"123 Prefab St, Athens, 10434, Greece",Greece,GRC,,,,8.0,60.0,200.0,wood/timber,50000.0,1200.0,37.9938151,23.7300484
196,Modulus,,,,,,,,,,,,,,,
197,Oikonomou Prefabricated Houses,Oikonomou Prefabricated Houses Ltd.,"123 Example Street, Athens, 10434, Greece",Greece,GRC,,,,5.0,50.0,150.0,concrete,50000.0,1200.0,37.9938151,23.7300484
198,Kleemann Houses,Kleemann Hellas S.A.,"Kleemann Hellas S.A., Kilkis Industrial Area, Stavrochori, Kilkis, 61100, Greece",Greece,GRC,,https://www.kleemann.gr,,5.0,50.0,200.0,steel,75000.0,1500.0,41.0363,22.7973
199,ZETA Prefabs,,,,,,,,,,,,,,,
200,ThermoHouse,Thermo House Limited,"Unit 11, Westpoint Business Park, Clieveragh, Listowel, County Kerry, V31 RW10, Ireland",Ireland,IRL,,https://www.thermohouse.ie,,5.0,60.0,250.0,concrete,80000.0,1500.0,52.508712984858,-9.677246766946
201,Oikodomiki Kritis,Oikodomiki Kritis S.A.,,,,,,,,,,,,,,
202,BioHome,BioHome S.A.,"123 Prefab Street, Athens, 10431, Greece",Greece,GRC,,,,5.0,45.0,150.0,wood/timber,75000.0,1200.0,37.9841048,23.7281292
203,Tzikas Building Constructions,Tzikas Building Constructions S.A.,"123 Main Street, Athens, 10558, Greece",Greece,GRC,,,,5.0,45.0,200.0,concrete,50000.0,1200.0,37.9694577,23.7292704
204,Karavanas Prefab Homes,,,,,,https://www.karavanas.gr,,,,,,,,,
205,Ecospace Greece,Ecospace Greece Ltd,"123 Example Street, Athens, 10434, Greece",Greece,GRC,,,,5.0,50.0,150.0,wood/timber,50000.0,1000.0,37.9938151,23.7300484
206,Clancy Homes,Clancy Construction Ltd,"Drumgoold, Enniscorthy, Co. Wexford, Y21 K4A0, Ireland",Ireland,IRL,,https://clancyhomes.ie,,4.0,50.0,150.0,wood/timber,120000.0,2000.0,52.4943876,-6.5391033
207,EcoMod,EcoMod Ltd.,"Unit C, M7 Business Park, Newhall, Naas, Co. Kildare, W91 X0XW, Ireland",Ireland,IRL,,https://www.ecomod.ie,,5.0,45.0,150.0,wood/timber,75000.0,1500.0,53.212903106499,-6.705064990823
208,Irish Timber Frame Homes,Irish Timber Frame Homes Ltd,"Kilkenny Road, Clogh, Castlecomer, Co. Kilkenny, R95 YD26, Ireland",Ireland,IRL,,,,5.0,80.0,250.0,wood/timber,100000.0,1250.0,52.8521496,-7.168096
209,Modern Homes Ireland,Modern Homes Ireland Ltd,"Unit 1, Graiguecullen, Carlow, R93 E2K7, Ireland",Ireland,IRL,,,,5.0,70.0,200.0,concrete,100000.0,1500.0,52.8398528,-6.9532216
210,Kingspan Timber Solutions,Kingspan Timber Solutions Limited,"Dublin Road, Kingscourt, A82 XY31, Co. Cavan, Ireland",Ireland,IRL,,https://www.kingspantimbersolutions.co.uk/,,,,,wood/timber,,,53.89679262826,-6.80273593835
211,QuickHomes,QuickHomes EU Ltd.,"123 Prefab Street, Berlin, 10115, Germany",Germany,DEU,Berlin,,,5.0,45.0,150.0,wood/timber,75000.0,1500.0,52.5330763,13.3778576
212,Modular Homes Ireland,MHI - Modular Homes Ireland Limited,"Unit 1, Airside Business Park, Swords, Co. Dublin, Ireland",Ireland,IRL,,https://modularhomes.ie,,5.0,45.0,150.0,wood/timber,75000.0,1500.0,53.4494652,-6.2189422
213,Ballytherm,Ballytherm Limited,"Ballyconnell, Co. Cavan, Ireland",Ireland,IRL,,https://www.ballytherm.ie,,,,,,,,54.116667,-7.583333
214,Timber Frame Ireland,,,,,,,,,,,,,,,
215,Eco Timber Frame,Eco Timber Frame Ltd.,"Unit 2, Ballymount Industrial Estate, Walkinstown, Dublin 12, Ireland",Ireland,IRL,,https://www.ecotimberframe.ie,,5.0,80.0,250.0,wood/timber,150000.0,1800.0,53.32352759937,-6.327706159245
216,Clodagh Construction,Clodagh Construction Ltd.,"123 Main Street, Dublin, D01 ABC2, Ireland",Ireland,IRL,,https://www.clodaghconstruction.ie,,5.0,50.0,150.0,wood/timber,75000.0,1500.0,53.349432085274,-6.344561857321
217,Cygnum Timber Frame,Cygnum Timber Frame Ltd.,"Coolcour, Macroom, Co. Cork, P12 FX99, Ireland",Ireland,IRL,,https://www.cygnum.ie,,5.0,80.0,250.0,wood/timber,120000.0,1500.0,51.8898254,-8.9386836
218,Century Homes,Century Homes Ltd,"Century House, Dublin Road, Monaghan, H18 XN39, Ireland",Ireland,IRL,,,,5.0,80.0,250.0,wood/timber,75000.0,1200.0,54.241613158938,-6.948951983725
219,Lodgico,,,,,,,,,,,,,,,
220,Lighthouse Building Projects,,,,,,,,,,,,,,,
221,Ecokit,Ecokit Concept SRL,"Strada Mihai Eminescu 15, Cluj-Napoca, 400000, Romania",Romania,ROU,Cluj,https://www.ecokit.ro,,8.0,40.0,150.0,wood/timber,30000.0,600.0,46.76836,23.5794434
222,Home Modules,Home Modules SRL,"Strada Gării 21, Cluj-Napoca, 400267, Romania",Romania,ROU,Cluj,,,5.0,30.0,150.0,wood/timber,30000.0,800.0,46.7883371,23.5943158
223,MCCM Modular Construct,MCCM Modular Construct SRL,"Strada Mihai Bravu 325, București, 030303, Romania",Romania,ROU,,,,,,,wood/timber,,,44.4458896,26.1261294
224,Timber Frame & More,SC Timber Frame & More SRL,"Strada Principala 123, Satul de Vacanta, 123456, Romania",Romania,ROU,,,,5.0,50.0,150.0,wood/timber,50000.0,800.0,46.156902190371,23.87717293756
225,Horus,,,,,,,,,,,,,,,
226,Green Homes Romania,Green Homes SRL,"Strada Serelor 11, București, 013812, Romania",Romania,ROU,,,,5.0,50.0,150.0,wood/timber,30000.0,800.0,44.388741,26.1425531
227,Doralnic,Doralnic SRL,"Strada Fabricii 1, Satu Mare, 440014, Romania",Romania,ROU,,https://doralnic.ro,,5.0,45.0,120.0,wood/timber,30000.0,700.0,47.8012469,22.8875348
228,MembraWood,SC MembraWood SRL,"Strada Principala nr. 45, Sat Prejmer, Comuna Prejmer, 507165, Romania",Romania,ROU,,,,5.0,40.0,150.0,wood/timber,20000.0,750.0,45.759565726744,25.783826633796
229,Karmod Romania,,,,,,https://karmod.ro,,,,,,,,,
230,Case Calduroase,Case Calduroase SRL,"Strada Exemplu 123, Bucuresti, 010101, Romania",Romania,ROU,,https://www.casecalduroase.ro,,5.0,50.0,200.0,wood/timber,45000.0,900.0,44.4399753,26.0915432
231,Prefabricate Vest,SC Prefabricate Vest SRL,"Strada Principală, Nr. 1, Biled, 307025, Romania",Romania,ROU,,,,5.0,50.0,150.0,concrete,25000.0,500.0,45.879618122202,20.964048203025
232,CasaDeVis,CasaDeVis SRL,"Strada Exemplu 123, București, 010101, Romania",Romania,ROU,,,,7.0,35.0,150.0,wood/timber,40000.0,900.0,44.4399753,26.0915432
233,Tehno World,Tehno World SRL,"Strada Iasomiei 6, Târgu Mureș, 540080, Romania",Romania,ROU,Mureș,,,5.0,45.0,150.0,wood/timber,25000.0,500.0,46.5818279,24.555064
234,Helios House,Helios House SRL,"Strada Fabricii 14, Cluj-Napoca, 400632, Romania",Romania,ROU,Cluj,,,5.0,50.0,150.0,wood/timber,35000.0,700.0,46.779307,23.6143193
235,Case MEXI,Case MEXI SRL,"Strada Fabricii 4, Baia Mare, 430271, Romania",Romania,ROU,,https://www.casemexi.ro,,5.0,50.0,200.0,steel,30000.0,750.0,47.6393223,23.5416239
236,Konténerházak,Konténerházak Kft.,,,,,,,,,,steel,,,,
237,WOLF Haus,WOLF Haus Kft.,"Váci út 76, Budapest, 1133, Hungary",Hungary,HUN,Budapest,https://www.wolfhaus.hu,,5.0,75.0,250.0,wood/timber,80000.0,1200.0,47.5252339,19.0623308
238,Thermo-Block,Thermo-Block Kft.,"Pók utca 1-3, Budapest, 1036, Hungary",Hungary,HUN,Budapest,https://thermo-block.hu,,5.0,50.0,200.0,concrete,50000.0,1000.0,47.5661951,19.0494186
239,Könnyűház,Könnyűház Kft.,"Example Street 56, Budapest, 1234, Hungary",Hungary,HUN,Budapest,https://www.konnyuhaz.hu,,,,,wood/timber,,,47.4981441,19.0405528
240,HORIZONT Global House,HORIZONT Global House GmbH,"Industriestraße 16, 95359 Kasendorf, Germany",Germany,DEU,Bavaria,,,10.0,45.0,180.0,wood/timber,50000.0,1500.0,50.0398937,11.3607362
241,EasyHome Kft.,,,,,,,,,,,,,,,
242,ECO Modul,ECO Modul Kft.,"Budapest, Hungary",Hungary,HUN,Budapest,https://www.ecomodul.hu,,5.0,45.0,120.0,wood/timber,50000.0,1200.0,47.4978789,19.0402383
243,Kerámiaház,Kerámiaház Kft.,,,,,https://www.keramiahaz.hu,,,,,composite,,,,
244,Haas Fertigbau,Haas Fertigbau Kft.,"Bajcsy-Zsilinszky út 108, 6500 Baja, Hungary",Hungary,HUN,,https://www.haas-fertigbau.hu,,15.0,70.0,220.0,wood/timber,85000.0,1600.0,46.189933101898,18.93401787975
245,Jövő-Ház Kft.,,,,,,,,,,,,,,,
246,Mobilház Hungary,Mobilház Hungary Kft.,"Hungary, 8000 Székesfehérvár, Seregélyesi út 123",Hungary,HUN,,,,5.0,35.0,120.0,wood/timber,25000.0,800.0,47.1877205,18.4540575
247,Europanel,Europanel Kft.,,,,,,,,,,composite,,,,
248,Ecocapsule,Ecocapsule s.r.o.,"Vajnorská 98, 831 04 Bratislava, Slovakia",Slovakia,SVK,Bratislava,https://www.ecocapsule.sk,,1.0,8.2,8.2,composite,79900.0,9743.9,48.1666972,17.1380504
249,ForDom,ForDom s.r.o.,"Kukučínova 11, Zvolen, 960 01, Slovakia",Slovakia,SVK,,,,5.0,60.0,250.0,wood/timber,50000.0,1200.0,48.6084348,19.150815
250,Fertighaus WEISS,Fertighaus WEISS GmbH,"Rötelstraße 12, 74172 Neckarsulm, Germany",Germany,DEU,Baden-Württemberg,https://www.fertighaus-weiss.de,,15.0,80.0,250.0,wood/timber,150000.0,1800.0,49.1806106,9.2193996
251,Hoffmann,"Hoffmann, s.r.o.","Hlavná 123, 821 01 Bratislava, Slovakia",Slovakia,SVK,Bratislava,https://www.hoffmann.sk,,5.0,60.0,150.0,wood/timber,80000.0,1500.0,48.0891962,17.2518354
252,WIGO Slovakia,WIGO Slovakia s.r.o.,"Hviezdoslavova 25, 018 41 Dubnica nad Váhom, Slovak Republic",,,,,,5.0,60.0,200.0,wood/timber,50000.0,1250.0,48.9595939,18.1625079
253,ModernConstruct,ModernConstruct s.r.o.,,,,,,,,,,,,,,
254,M-House,M-House s.r.o.,"Na Pántoch 18, Bratislava, 831 06, Slovakia",Slovakia,SVK,Bratislava,https://www.mhouse.sk,,5.0,50.0,150.0,wood/timber,50000.0,1200.0,48.2126954,17.173095
255,Domesi,Domesi s.r.o.,"Hviezdoslavovo námestie 7, 811 02 Bratislava, Slovakia",Slovakia,SVK,Bratislava,https://www.domesi.sk,,5.0,60.0,150.0,wood/timber,120000.0,2000.0,48.1409994,17.107227
256,Prodom,Prodom spol. s r.o.,"Rybničná 40, Bratislava, 831 06, Slovakia",Slovakia,SVK,Bratislava,https://www.prodom.sk,,100.0,60.0,250.0,wood/timber,50000.0,1200.0,48.2200498,17.1832773
257,Drevodom Rajec,"DREVODOM RAJEC, s.r.o.","Rajecká cesta 1335, Rajec, 01501, Slovakia",Slovakia,SVK,,https://www.drevodom.sk,,12.0,45.0,160.0,wood/timber,32000.0,680.0,49.089,18.6376
258,Karmod Bulgaria,Karmod Bulgaria Ltd.,"Bulevard Vitosha 90, Sofia 1463, Bulgaria",Bulgaria,BGR,Sofia,https://www.karmod.bg,,10.0,30.0,150.0,steel,15000.0,500.0,42.686929392017,23.318010393213
